,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url,tiene_color,tiene_emojis,tiene_revisado,comentario,tienda,garantia
12,1086730802,20250108,16,plus,128,,"925,00",new,iphone 16 plus 128gb rosa nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-rosa-nuevo-1086730802,True,False,False,"Detalles del producto
IPHONE 16 PLUS 128GB ROSA NUEVO A ESTRENAR (caja desprecintada)


COMPRAMOS MOVILED

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Nuevo
Marca
Apple
Modelo
IPHONE 16 PLUS
Color
Rosa
Capacidad de almacenamiento
128 GB",False,False
13,1086755592,20250108,15,basic,128,,"900,00",new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1086755592,False,False,False,"Detalles del producto
se vende iphone 15 en muy buen estado , esta nuevo lo vendo porque me regalaron otro . es color azul muy clarito 
PRECIO NEGOCIABLE
Estado
Nuevo
Marca
Iphone
Modelo
15
Color
Azul
Capacidad de almacenamiento
128 GB",False,False
14,1086799979,20250108,14,basic,128,100,"559,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1086799979,False,False,False,"Detalles del producto
¡REBAJAS!
iPhone 14 128GB. En excelente estado. Bateria al 100%. 
Somos tienda en Madrid. 3 AÑOS DE GARANTÍA.
Aceptamos tu iphone 15 o iphone 14 en parte de pago 382186
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Negro
Capacidad de almacenamiento
128 GB",True,False
15,1086813883,20250108,15,pro max,256,,"800,00",good,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1086813883,False,False,False,"Detalles del producto
iPhone 15 Pro Max de 256 GB en buen estado, todo funciona correctamente, pero la pantalla ha sido reemplazada. También incluyo la pantalla original, que no está rota y funciona bien, así que puedes volver a cambiarla por la pantalla original si lo deseas.
Estado
Buen estado
Marca
Apple
Modelo
iPhone 15 Pro
Capacidad de almacenamiento
256 GB",False,False
16,1086827157,20250108,15,basic,,98,"650,00",as_good_as_new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1086827157,False,False,False,"Detalles del producto
iPhone 15
128gb
98% Bateria
SUSTITUIDA: PANTALLA Y CAMARA(PIEZAS ORIGINALES)
Estado
Como nuevo
Marca
Apple
Color
Negro",False,False
17,1086836522,20250108,16,basic,128,100,"770,00",as_good_as_new,iphone 16 como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-como-nuevo-1086836522,False,False,False,"Detalles del producto
Se uso solo dos meses .CApacidad de bateria 100
Estado
Como nuevo
Marca
iphone
Modelo
iphone 16
Color
Gris espacial
Capacidad de almacenamiento
128 GB",False,False
18,1085714489,20250108,16,basic,128,92,"819,00",good,smartphone apple iphone 16 128 gb -e0037306cv-,madrid,60,False,https://es.wallapop.com/item/smartphone-apple-iphone-16-128-gb-e0037306cv-1085714489,False,True,False,"Detalles del producto
📬Muchos más productos en nuestra web📦

⭐️ 3 años de Garantía ⭐️

📍Somos tu loco tienda en c/Madrid 92,
Getafe.

📦Realizamos Envíos a través de Wallapop.

📞Consulta disponibilidad a través del chat o por teléfono 919478037

E0037306CV
Estado
Buen estado
Marca
Apple
Modelo
iPhone 16
Color
Blanco
Capacidad de almacenamiento
128 GB",True,False
19,1086511124,20250108,16,basic,128,100,"735,00",new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1086511124,False,False,False,"Detalles del producto
iPhone 16 color azul modelo de 128 GB. 
Nuevo. Lo compre para hacer un regalo y no ha gustado. 
Bateria 100%, 0 ciclos de carga. 
Garantia de Apple hasta Enero de 2026.

iPhone 16 modelo americano, solo vale para usar con e-sim (sim virtual).
Válido para cualquier operador. 

No me interesan cambios.
Bloqueo ofertas ridiculas.
Estado
Nuevo
Marca
Apple
Modelo
iPhone 16
Color
Azul
Capacidad de almacenamiento
128 GB",False,False
20,1086783628,20250108,15,pro,256,,"950,00",new,iphone 15 pro máx 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-1086783628,False,False,False,"Detalles del producto
Nuevo
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Negro
Capacidad de almacenamiento
256 GB",False,False
21,1086787564,20250108,14,basic,128,90,"435,00",as_good_as_new,iphone 14 ,madrid,60,False,https://es.wallapop.com/item/iphone-14-1086787564,False,False,False,"Detalles del producto
iphone 14 
capacidad 128gb
Estado de la Bateria 90% 
sin detalles.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
22,1086788063,20250108,14,pro max,128,88,"815,00",good,iphone 14 pro max blanco 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-blanco-128gb-1086788063,True,False,False,"Detalles del producto
iPhone con un año de uso, lo vemfo porque me he cambiado al 16 Pro Max. 
Estado de la bateria 88%
Funda de Rhinoshield valorada en 50€ de regalo
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Blanco
Capacidad de almacenamiento
128 GB",False,False
23,1086798584,20250108,14,pro max,,100,"750,00",new,nuevo iphone 14 pro max 128gb,madrid,60,False,https://es.wallapop.com/item/nuevo-iphone-14-pro-max-128gb-1086798584,False,False,False,"Detalles del producto
🍏 Se vende iPhone 14 Pro Max blanco de 128gb totalmente NUEVO, sin rasguños 
✅ Factura de compra 
💯 100% salud de batería 
👤 Face ID ok 
🗣️ Altavoces y cámaras ok 📷
🔌 Se incluye cable de carga y caja original 📦
📱 Cristal protector de pantalla y funda GRATIS 🎁
Vendedor serio de 5 estrellas ⭐️⭐️⭐️⭐️⭐️
💌 No dudes en escribirme, respondo rápido!!
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Pro Max",False,False
24,1086804116,20250108,15,basic,128,100,"650,00",as_good_as_new,iphone 15 nuevo📲,madrid,60,False,https://es.wallapop.com/item/iphone-15-nuevo-1086804116,False,True,False,"Detalles del producto
⚠️Por favor no contactar para negociar, PRECIO NO NEGOCIABLE⚠️NO RESPONDO

📲PIEZAS ORIGINALES, nunca reparado📲

GARANTIA HAST JUNIO 2025
✅iPhone 15 128Gb Blanco 
✅Sienpre con funda, Protectores de camaras traseras que lo tiene puesto e hidrogel de pantalla 
✅NUEVO 3 meses de uso esta igual que de tienda , ES LA VERSION DE DOBLE SIM 
✅Bateria 100% 
✅Caja Original,cable carga, Protector y Funda 

SE PUEDE PROBAR ANTES
NO ENVIO - NO CAMBIO POR NADA
 ** PRECIO NO NEGOCIABLE**
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15
Color
Blanco
Capacidad de almacenamiento
128 GB",True,False
25,1086829824,20250108,15,plus,,100,"700,00",good,iphone 15 plus,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-1086829824,False,False,False,"Detalles del producto
iPhone 15 Plus
128Gb
100% Bateria
SUSTITUIDA: BATERIA Y PANTALLA(PIEZAS ORIGINALES)
Estado
Buen estado
Marca
Apple
Color
Negro",False,False
26,1086831636,20250108,16,pro,256,100,"1099,00",as_good_as_new,iphone 16 pro 256gb desierto,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-desierto-1086831636,False,False,False,"Detalles del producto
IPHONE 16 PRO 256GB TITANIO DESIERTO ORO ROSA IMPECABLE
COMO NUEVO CON CAJA
100% SALUD BATERIA Y 44 CICLOS CARGA

COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Como nuevo
Marca
Apple
Modelo
IPHONE 16 PRO
Color
Oro rosa
Capacidad de almacenamiento
256 GB",False,False
27,1082805613,20250108,16,pro max,,,"1203,95",new,movil iphone 16 pro max 256gb black titanium a estrenar,madrid,60,False,https://es.wallapop.com/item/movil-iphone-16-pro-max-256gb-black-titanium-a-estrenar-1082805613,False,False,False,"Detalles del producto
15-U515547 Iphone a estrenar. Desprecintado en tienda. Garantia hasta el 25 de diciembre 2025 3 años de garantía. Disponible en Calle Rivas 1 de Coslada. Puedes comprarlo online, venir a visitarnos, llamarnos al 919315677 o contactarnos por Whatsapp 623591674. Enviamos a toda España excepto Canarias, Ceuta y Melilla. También puedes traernos tus cosas y tenemos la opción de venta recuperable si quieres dinero inmediato sin desprenderte de ellas. Si quieres puedes ver todos los artículos directamente en nuestra web.
Estado
Nuevo
Marca
x
Modelo
x
Color
Verde noche",True,False
28,1084745293,20250108,16,plus,256,,"950,00",good,iphone 16 plus 256gb ,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-256gb-1084745293,False,False,False,"Detalles del producto
iphone 16 plus 256gb
blanco
con pequeños rayones en la pantalla
Estado
Buen estado
Marca
Apple
Modelo
Iphone 16 plus
Color
Blanco
Capacidad de almacenamiento
256 GB",False,False
29,1086510963,20250108,14,basic,256,,"480,00",new,iphone 14 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-256gb-1086510963,False,False,False,"Detalles del producto
iPhone 258gb Nuevo sin marcas de uso ✅✅ , solo no le funciona el puerto de carga ( solo vale 40 euros la reparación )
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14
Color
Negro
Capacidad de almacenamiento
256 GB",False,False
30,1086645668,20250108,15,basic,128,,"700,00",new,iphone 15 128 gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-128-gb-1086645668,False,False,False,"Detalles del producto
Nuevo con caja regalo dos fundas Apple color rosa y lila 
Muy cuidado está como el primer día, solo usado dos meses
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
31,1086720570,20250108,14,pro max,256,90,"725,00",good,iphone 14 pro max 256gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-negro-1086720570,True,False,False,"Detalles del producto
IPHONE 14 PRO MAX 256GB NEGRO BUEN ESTADO CON SALUD DE BATERIA 90% TELEFONO MAS EL CABLE

COMPRAMOS MOVILED

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Negro
Capacidad de almacenamiento
256 GB",False,False
32,1086748162,20250108,15,pro,128,98,"620,00",as_good_as_new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1086748162,False,False,False,"Detalles del producto
Iphone 15 Pro (EEUU) ✅
128 GB ✅
Color Negro titanium ✅
En perfecto estado todo Original , 98% ✅
Incluye Funda y Cargador ✅
Esim ✅
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
33,1086801938,20250108,14,basic,128,87,"480,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1086801938,False,False,False,"Detalles del producto
Iphone 14 de 128gb con 87% de salud de batería. Todas las piezas son originales de Apple nunca se le ha cambiado nada, también entrego un cable de carga rápida
tipo C original

Precio Negociable
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
34,1086810712,20250108,15,basic,,,"850,00",good,movil iphone 15 rosa ,madrid,60,False,https://es.wallapop.com/item/movil-iphone-15-rosa-1086810712,True,False,False,"Detalles del producto
vendo Iphone 15 rosa tiene un pequeño golpe esta en buen estado sin caja de Iphone negociable
Estado
Buen estado
Marca
Iphone
Color
Oro rosa",False,False
35,1086832715,20250108,16,pro max,512,100,"1309,00",as_good_as_new,iphone 16 pro max 512gb impecable ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-512gb-impecable-1086832715,False,False,False,"Detalles del producto
❗PERFECTO, NUEVO❗

Capacidad: 512GB.
Color: Titanio Natural.
Salud batería 100%, solo 37 ciclos.
Activado finales de noviembre 2024.
Posibilidad de cargador 25w.
Factura.

NO ENVIO. NO CAMBIO.

Abstenerse ofertas absurdas, no serán contestadas.

#xiaomi #samsung #lg #sony #apple #iphone #play #pixel #google
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 16 Pro Max
Capacidad de almacenamiento
512 GB",False,False
36,1083941020,20250108,16,basic,,,"753,95",good,iphone 16 ultramarine 128gb 100% bat+ caja,madrid,60,False,https://es.wallapop.com/item/iphone-16-ultramarine-128gb-100-bat--caja-1083941020,False,True,False,,,
37,1086470904,20250108,14,pro,128,89,"720,00",new,iphone 14 pro blanco,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-blanco-1086470904,True,False,False,"Detalles del producto
vendo iphone 14 pro 128gb blanco✅
-89%salud de bateria✅
-todas las piezas originales✅
-todo como nuevo✅
no negociable❌
no hago cambios ❌
solo trato en mano⚠️
no hago envios❌
repito no negociable🚫
bloqueo todo tipo de ofertas‼️
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Blanco
Capacidad de almacenamiento
128 GB",False,False
38,1086483130,20250108,16,basic,128,,"730,00",new,iphone 16,madrid,60,False,https://es.wallapop.com/item/iphone-16-1086483130,False,False,False,"Detalles del producto
vendo iphone 16 nuevo solo activado,color rosa,128gb
factura del corte ingles
solo venta en mano 
no cambios
Estado
Nuevo
Marca
Apple
Modelo
Iphone 16
Color
Rosa
Capacidad de almacenamiento
128 GB",False,True
39,1086633123,20250108,16,pro max,256,100,"1250,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1086633123,False,False,False,"Detalles del producto
Vendo o Cambio Iphone 16 Pro Max 256 Gb, Color Blanco , Estado de bateria al 100 Con Factura y Garantia , Como Nuevo , Astenerse mareantes y personas sin niguna valoracion , Para Cambios varolo mi movil en su precio real , No perdamos el tiempo .
Estado
Como nuevo
Marca
Apple
Modelo
16 pro max
Color
Blanco
Capacidad de almacenamiento
256 GB",False,False
40,1086674429,20250108,14,pro,256,81,"700,00",good,iphone 14 pro 256 gigas morado,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256-gigas-morado-1086674429,True,False,False,"Detalles del producto
En perfecto estado.
Cristal vidrio salvapantallas rajado pero aun piede usarse, lanoantalla esta intacta.
Bateria 81% (dura 1 dia completo).
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro
Color
Morado
Capacidad de almacenamiento
256 GB",False,False
41,1086773151,20250108,15,pro max,256,99,"880,00",new,iphone 15 pro max 256gb ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-1086773151,False,False,False,"Detalles del producto
256gb con 99 salud conserva garantia precio no negociable
Estado
Nuevo
Marca
Apple
Modelo
Iphone 15 pro max
Color
Negro
Capacidad de almacenamiento
256 GB",False,True
42,1086775479,20250108,15,pro,128,98,"620,00",as_good_as_new,iphone 15 pro negro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-negro-1086775479,True,False,False,"Detalles del producto
Iphone 15 Pro, Estados Unidos ✅
128 GB ✅
Cargador y funda incluido✅
98% bateria , todo Original ✅
E-sim ✅
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
43,1086813210,20250108,15,pro max,256,88,"950,00",good,iphone 15 pro max 256gb azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-azul-1086813210,True,False,False,"Detalles del producto
Vendo iphone 15 Pro Max 256 Gb Azul en perfecto estado. Siempre con funda y protector de pantalla. Bateria al 88%.
Activado el 12/10/2023
Garantía Apple Care + hasta el 12/10/2025
Regalo Funda Original Fine Woven casi sin usar(foto)
Solo entrega en mano Zona Norte de Madrid
Estado
Buen estado
Marca
Apple
Modelo
iPhone 15 Pro
Color
Azul marino
Capacidad de almacenamiento
256 GB",False,False
44,1086830446,20250108,14,basic,128,87,"489,00",as_good_as_new,iphone 14 impoluto,madrid,60,False,https://es.wallapop.com/item/iphone-14-impoluto-1086830446,False,False,False,"Detalles del producto
Iphone 14 como nuevo! Incluye cargador y una funda!

Tiene un 87% de batería y 128GB de almacenamiento, lo que lo hace más exclusivo!

Solo acepto bizum o efectivo a cambio!
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
45,1080681424,20250108,16,basic,128,92,"819,00",good,smartphone apple iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-apple-iphone-16-128-gb-1080681424,False,False,False,"Detalles del producto
📬Muchos más productos en nuestra web📦

⭐️ 3 años de Garantía ⭐️

📍Somos tu loco tienda en c/Madrid 92,
Getafe.

📦Realizamos Eñnvíos a través de Wallapop.

📞Consulta disponibilidad a través del chat o por teléfono 919478037

E0100884CV
Estado
Buen estado
Marca
Apple
Modelo
IPHONE 16
Color
Negro
Capacidad de almacenamiento
128 GB",True,False
46,1086411570,20250108,14,basic,256,,"550,00",new,iphone 14 lila 256 garantia,madrid,60,False,https://es.wallapop.com/item/iphone-14-lila-256-garantia-1086411570,False,False,False,"Detalles del producto
Se vende el móvil está nuevo tengo factura tiene garantía todavía el mobil tiene año y medio está completamente nuevo sin arañazos ni nada con su caja se vende porque me e comprado el 16 .
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14
Color
Morado
Capacidad de almacenamiento
256 GB",False,True
47,1086415456,20250108,15,basic,128,100,"650,00",new,iphone 15 ,madrid,60,False,https://es.wallapop.com/item/iphone-15-1086415456,False,False,False,"Detalles del producto
Iphone nuevo, 100% de bateria, de vende por no uso.
Todas las piezas originales desbloqueado para cualquier compañia.
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
48,1086566866,20250108,14,pro,128,100,"615,00",good,iphone 14 pro 128gb morado,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-128gb-morado-1086566866,True,False,False,"Detalles del producto
esta en perfecto estado de funcinamiento 
libre de cuentas y de operador 
con su caja 
128gb almacenamiento y bateria cambiada 100% vida 
no hago envios entrego en persona para poder probarlo
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro
Color
Morado
Capacidad de almacenamiento
128 GB",False,False
49,1086676778,20250108,16,pro,128,,"980,00",new,iphone 16 pro desert titanium solo activado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-desert-titanium-solo-activado-1086676778,False,False,False,"Detalles del producto
ℹ️ Color desert titanium, solo activado, más detalles en fotos 

💲Precio definitivo, no sujeto a negociación 
 
🧾 Se entrega con factura que incluye la garantía legal vigente 

🏦 Se aceptan múltiples formas de pago, transferencia inmediata, tarjeta, Apple Pay o efectivo

📋 Vendedor profesional, que opera a través de empresa

📦 Envíos exclusivamente a través de la aplicación y con correos

🚛 Entrega en mano en la zona del ensanche de Vallecas 

✈️ Shipping across Europe via SEUR and In Post

🌎 Inquiries can be made in any language
Estado
Nuevo
Marca
Apple
Modelo
16 pro
Color
Beige
Capacidad de almacenamiento
128 GB",False,True
50,1086705641,20250108,16,plus,128,,"845,00",as_good_as_new,iphone 16 plus 128 gb  applecare ,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128-gb-applecare-1086705641,False,False,False,"Detalles del producto
Vendo Iphone 16 Plus Black de 128 GB como nuevo. Impoluto, perfecto para regalo. Ticket de compra de Apple Store para los 3 años de garantía de noviembre de 2024. Incluye APPLE CARE hasta el 18-11-2026 valorado en 269 euros.

Precio NO negociable. Bloqueo mensajes negociando el precio.

Se puede ver sin compromiso. Solo gente seria, ver mis valoraciones. Muchas gracias
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Plus
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
51,1086733440,20250108,15,pro,128,,"820,00",as_good_as_new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1086733440,False,False,False,"Detalles del producto
iphone 15 pro 
128GB
Perfecto estado 
garantia hasta marzo 2025 con apple y un año mas con la compañia telefonica 
no negociable
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Gris
Capacidad de almacenamiento
128 GB",False,True
52,1086796020,20250108,14,basic,128,,"530,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1086796020,False,False,False,"Detalles del producto
Iphone 14 de 128gb color midnight, precioso. como NUEVO. Muy cuidado y todas las piezas originales.
 
En muy buen estado, funciona excelente, face id, altavoces, cámaras, táctil, etc. TODO PERFECTO
Incluye su caja original, cable original nuevo ( no se ha sacado de la caja), pinchito para la sim y funda magsafe 

Para más información o fotos no dudes en escribirme.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
