,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,reservado,url
16,1069426156,20241114,15,basic,256,n/a,"775,00",good,apple iphone 15 256gb,False,https://es.wallapop.com/item/apple-iphone-15-256gb-1069426156
17,1069438988,20241114,15,basic,256,100,"669,00",as_good_as_new,iphone 15 256gb 100% batería!,False,https://es.wallapop.com/item/iphone-15-256gb-100-bateria-1069438988
18,1068680575,20241114,16,basic,128,n/a,"803,95",good,"iphone 16 128 gb, rosa a estrenar",False,https://es.wallapop.com/item/iphone-16-128-gb-rosa-a-estrenar-1068680575
19,1069221431,20241114,14,basic,256,n/a,"620,00",new,iphone 14 256g,False,https://es.wallapop.com/item/iphone-14-256g-1069221431
20,1069222959,20241114,15,basic,128,n/a,"550,00",good,iphone 15 128gb,False,https://es.wallapop.com/item/iphone-15-128gb-1069222959
21,1069285090,20241114,16,pro max,n/a,n/a,"1200,00",new,iphone 16 pro max,False,https://es.wallapop.com/item/iphone-16-pro-max-1069285090
22,1069318759,20241114,14,pro max,n/a,n/a,"550,00",good,iphone 14 pro max,False,https://es.wallapop.com/item/iphone-14-pro-max-1069318759
23,1069345460,20241114,15,basic,128,n/a,"580,00",new,iphone 15 128gb,False,https://es.wallapop.com/item/iphone-15-128gb-1069345460
24,1069424958,20241114,16,basic,128,n/a,"805,00",as_good_as_new,apple iphone 16 128gb,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1069424958
25,1069438545,20241114,15,pro max,256,n/a,"879,00",as_good_as_new,iphone 15 pro max 256gb como nuevo! ,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-como-nuevo-1069438545
26,1069493156,20241114,14,basic,128,n/a,"575,00",as_good_as_new,iphone 14 128gb lila morado,False,https://es.wallapop.com/item/iphone-14-128gb-lila-morado-1069493156
27,1052830213,20241114,14,pro,128,n/a,"819,00",as_good_as_new,iphone 14 pro (128gb) como nuevo,False,https://es.wallapop.com/item/iphone-14-pro-128gb-como-nuevo-1052830213
28,1068961799,20241114,16,pro max,n/a,n/a,"1249,00",new,iphone 16 pro max,False,https://es.wallapop.com/item/iphone-16-pro-max-1068961799
29,1069197373,20241114,15,pro,256,n/a,"859,00",good,iphone 15 pro 256gb,False,https://es.wallapop.com/item/iphone-15-pro-256gb-1069197373
30,1069197727,20241114,14,basic,256,n/a,"620,00",new,iphone 14 256g,False,https://es.wallapop.com/item/iphone-14-256g-1069197727
31,1069292239,20241114,14,plus,128,n/a,"595,00",good,iphone 14 plus 128gb,False,https://es.wallapop.com/item/iphone-14-plus-128gb-1069292239
32,1069349769,20241114,15,pro,n/a,n/a,"700,00",new,iphone 15 pro,False,https://es.wallapop.com/item/iphone-15-pro-1069349769
33,1069388331,20241114,16,pro,128,n/a,"1040,00",as_good_as_new,iphone 16 pro 128gb negro,False,https://es.wallapop.com/item/iphone-16-pro-128gb-negro-1069388331
34,1069441441,20241114,15,pro max,256,n/a,"910,00",as_good_as_new,iphone 15 pro max esim 256gb,False,https://es.wallapop.com/item/iphone-15-pro-max-esim-256gb-1069441441
35,1060957426,20241114,16,basic,128,n/a,"750,00",as_good_as_new,iphone 16 - 128gb - azul,False,https://es.wallapop.com/item/iphone-16-128gb-azul-1060957426
36,1069105686,20241114,16,plus,n/a,n/a,"800,00",new,iphone 16 plus,False,https://es.wallapop.com/item/iphone-16-plus-1069105686
37,1069123464,20241114,14,pro,n/a,n/a,"550,00",good,iphone 14 pro ,False,https://es.wallapop.com/item/iphone-14-pro-1069123464
38,1069303739,20241114,15,basic,128,100,"620,00",good,iphone 15 128gb negro 100% salud bateria ,False,https://es.wallapop.com/item/iphone-15-128gb-negro-100-salud-bateria-1069303739
39,1069383150,20241114,14,plus,128,100,"580,00",new,iphone 14 plus 128 gb bat 100% nuevo,False,https://es.wallapop.com/item/iphone-14-plus-128-gb-bat-100-nuevo-1069383150
40,1069386886,20241114,15,pro max,n/a,n/a,"850,00",as_good_as_new,iphone 15 pro max ,False,https://es.wallapop.com/item/iphone-15-pro-max-1069386886
41,1069425489,20241114,15,pro,256,n/a,"850,00",new,iphone 15 pro 256gb cambio ,False,https://es.wallapop.com/item/iphone-15-pro-256gb-cambio-1069425489
42,1069488146,20241114,14,plus,128,n/a,"599,00",as_good_as_new,iphone 14 plus 128gb blanco,False,https://es.wallapop.com/item/iphone-14-plus-128gb-blanco-1069488146
43,1033637778,20241114,15,basic,128,n/a,"760,00",good,apple iphone 15 128gb verde - revisado,False,https://es.wallapop.com/item/apple-iphone-15-128gb-verde-revisado-1033637778
44,1052828698,20241114,14,pro,256,n/a,"869,00",as_good_as_new,iphone 14 pro (256gb) como nuevo,False,https://es.wallapop.com/item/iphone-14-pro-256gb-como-nuevo-1052828698
45,1069098205,20241114,15,basic,n/a,n/a,"350,00",new,iphone 15 para repuestos ,False,https://es.wallapop.com/item/iphone-15-para-repuestos-1069098205
46,1069216370,20241114,15,basic,n/a,n/a,"700,00",as_good_as_new,iphone 15,False,https://es.wallapop.com/item/iphone-15-1069216370
47,1069223099,20241114,14,pro,256,n/a,"740,00",new,iphone 14 pro 256g,False,https://es.wallapop.com/item/iphone-14-pro-256g-1069223099
48,1069296877,20241114,16,basic,128,n/a,"805,00",as_good_as_new,apple iphone 16 128gb,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1069296877
49,1069312166,20241114,14,pro max,128,n/a,"795,00",good,iphone 14 pro max 128gb,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-1069312166
50,1069359188,20241114,16,pro max,n/a,n/a,"1350,00",new,iphone 16 pro max,False,https://es.wallapop.com/item/iphone-16-pro-max-1069359188
51,1033637749,20241114,15,basic,512,n/a,"1256,00",good,apple iphone 15 512gb azul - revisado,False,https://es.wallapop.com/item/apple-iphone-15-512gb-azul-revisado-1033637749
52,1052827683,20241114,14,pro,256,n/a,"869,00",as_good_as_new,iphone 14 pro (256gb) como nuevo,False,https://es.wallapop.com/item/iphone-14-pro-256gb-como-nuevo-1052827683
53,1069075101,20241114,15,basic,n/a,n/a,"300,00",new,iphone 15,False,https://es.wallapop.com/item/iphone-15-1069075101
54,1069085763,20241114,16,pro,n/a,n/a,"1040,00",as_good_as_new,iphone 16 pro nuevo sellado,False,https://es.wallapop.com/item/iphone-16-pro-nuevo-sellado-1069085763
55,1069140572,20241114,16,plus,256,n/a,"999,00",new,iphone 16 plus 256gb nuevo,False,https://es.wallapop.com/item/iphone-16-plus-256gb-nuevo-1069140572
56,1069222465,20241114,14,pro,256,n/a,"740,00",new,iphone 14 pro 256g,False,https://es.wallapop.com/item/iphone-14-pro-256g-1069222465
57,1069303168,20241114,15,pro max,n/a,n/a,"900,00",as_good_as_new,iphone 15 pro max,False,https://es.wallapop.com/item/iphone-15-pro-max-1069303168
58,1069317078,20241114,14,pro max,n/a,n/a,"540,00",good,iphone 14 pro max,False,https://es.wallapop.com/item/iphone-14-pro-max-1069317078
59,1033637742,20241114,15,basic,256,n/a,"852,00",good,apple iphone 15 256gb azul - revisado,False,https://es.wallapop.com/item/apple-iphone-15-256gb-azul-revisado-1033637742
60,1068111937,20241114,16,basic,128,n/a,"900,00",new,iphone 16 - nuevo / rosa / 128 gb /,False,https://es.wallapop.com/item/iphone-16-nuevo-rosa-128-gb-1068111937
61,1069029569,20241114,16,pro,n/a,n/a,"1230,00",as_good_as_new,iphone 16 pro,False,https://es.wallapop.com/item/iphone-16-pro-1069029569
62,1069218758,20241114,14,pro,256,n/a,"740,00",new,iphone 14 pro 256g,False,https://es.wallapop.com/item/iphone-14-pro-256g-1069218758
63,1069260742,20241114,15,pro max,n/a,n/a,"950,00",new,iphone 15 pro max,False,https://es.wallapop.com/item/iphone-15-pro-max-1069260742
64,1069297025,20241114,14,plus,n/a,n/a,"650,00",good,iphone 14 plus 250 gb,False,https://es.wallapop.com/item/iphone-14-plus-250-gb-1069297025
65,1069349688,20241114,15,pro,128,n/a,"835,00",as_good_as_new,iphone 15 pro 128gb,False,https://es.wallapop.com/item/iphone-15-pro-128gb-1069349688
66,1069436620,20241114,14,basic,128,n/a,"500,00",as_good_as_new,iphone 14 de 128gb,False,https://es.wallapop.com/item/iphone-14-de-128gb-1069436620
67,1033637533,20241114,14,basic,128,n/a,"657,74",good,apple iphone 14 128gb amarillo - revisado,False,https://es.wallapop.com/item/apple-iphone-14-128gb-amarillo-revisado-1033637533
68,1033637712,20241114,15,basic,128,n/a,"760,00",good,apple iphone 15 128gb azul - revisado,False,https://es.wallapop.com/item/apple-iphone-15-128gb-azul-revisado-1033637712
69,1052826558,20241114,14,plus,256,n/a,"679,00",as_good_as_new,iphone 14 plus (256gb) como nuevo,False,https://es.wallapop.com/item/iphone-14-plus-256gb-como-nuevo-1052826558
70,1068679989,20241114,15,pro,128,n/a,"850,00",new,iphone 15 pro  128gb,False,https://es.wallapop.com/item/iphone-15-pro-128gb-1068679989
71,1068854976,20241114,16,plus,n/a,n/a,"840,00",as_good_as_new,iphone 16 plus,False,https://es.wallapop.com/item/iphone-16-plus-1068854976
72,1068950012,20241114,16,pro,n/a,n/a,"1030,00",new,iphone 16 pro nuevo sin estrenar ,False,https://es.wallapop.com/item/iphone-16-pro-nuevo-sin-estrenar-1068950012
73,1069191717,20241114,14,pro,128,n/a,"595,00",new,iphone 14 pro 128gb,False,https://es.wallapop.com/item/iphone-14-pro-128gb-1069191717
74,1069423562,20241114,15,basic,256,n/a,"799,00",as_good_as_new,apple iphone 15 256gb,False,https://es.wallapop.com/item/apple-iphone-15-256gb-1069423562
75,1033622108,20241114,14,basic,128,n/a,"572,00",good,apple iphone 14 128gb púrpura - revisado,False,https://es.wallapop.com/item/apple-iphone-14-128gb-purpura-revisado-1033622108
76,1033637669,20241114,15,basic,256,n/a,"818,00",good,apple iphone 15 256gb negro - revisado,False,https://es.wallapop.com/item/apple-iphone-15-256gb-negro-revisado-1033637669
77,1068618719,20241114,16,pro max,n/a,n/a,"1290,00",new,iphone 16 pro max,False,https://es.wallapop.com/item/iphone-16-pro-max-1068618719
78,1068811919,20241114,15,basic,128,n/a,"690,00",new,iphone 15 128 gb azul *a estrenar*,False,https://es.wallapop.com/item/iphone-15-128-gb-azul-a-estrenar-1068811919
79,1068958699,20241114,14,pro max,n/a,n/a,"735,00",new,iphone 14 pro max 90batria,False,https://es.wallapop.com/item/iphone-14-pro-max-90batria-1068958699
80,1068992858,20241114,16,pro,n/a,n/a,"995,00",as_good_as_new,iphone 16 pro nuevo sellado ,False,https://es.wallapop.com/item/iphone-16-pro-128gb-nuevo-sellado-1068992858
81,1069341033,20241114,15,pro max,n/a,n/a,"920,00",as_good_as_new,iphone 15 pro max,False,https://es.wallapop.com/item/iphone-15-pro-max-1069341033
82,1069465983,20241114,14,basic,128,87,"430,00",as_good_as_new,iphone 14 128 gb bat 87% como nuevo,False,https://es.wallapop.com/item/iphone-14-128-gb-bat-87-como-nuevo-1069465983
83,1033621951,20241114,14,basic,128,n/a,"582,52",good,apple iphone 14 128gb azul - revisado,False,https://es.wallapop.com/item/apple-iphone-14-128gb-azul-revisado-1033621951
84,1033637646,20241114,15,basic,128,n/a,"716,11",good,apple iphone 15 128gb negro - revisado,False,https://es.wallapop.com/item/apple-iphone-15-128gb-negro-revisado-1033637646
85,1069086050,20241114,16,basic,128,n/a,"805,00",as_good_as_new,apple iphone 16 128gb,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1069086050
86,1069107828,20241114,16,pro,256,n/a,"1120,00",new,iphone 16 pro 256gb natural,False,https://es.wallapop.com/item/iphone-16-pro-256gb-natural-1069107828
87,1069169200,20241114,14,pro max,256,n/a,"955,00",new,iphone 14 pro max 256gb nuevo,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-nuevo-1069169200
88,1069202439,20241114,15,pro,256,n/a,"850,00",new,iphone 15 pro 256gb,False,https://es.wallapop.com/item/iphone-15-pro-256gb-1069202439
89,1069258391,20241114,15,basic,128,n/a,"700,00",as_good_as_new,iphone 15 128 gb,False,https://es.wallapop.com/item/iphone-15-128-gb-1069258391
90,1069467447,20241114,14,pro,128,n/a,"609,00",as_good_as_new,iphone 14 pro 128gb space grey,False,https://es.wallapop.com/item/iphone-14-pro-128gb-space-grey-1069467447
91,1033621842,20241114,14,basic,256,n/a,"633,00",good,apple iphone 14 256gb medianoche - revisado,False,https://es.wallapop.com/item/apple-iphone-14-256gb-medianoche-revisado-1033621842
92,1052832763,20241114,14,pro max,256,n/a,"959,00",as_good_as_new,iphone 14 pro max (256gb) como nuevo,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-como-nuevo-1052832763
93,1068518203,20241114,14,basic,128,n/a,"489,99",new,iphone 14 128gb nuevos,False,https://es.wallapop.com/item/iphone-14-128gb-nuevos-1068518203
94,1068630521,20241114,16,basic,n/a,n/a,"849,00",as_good_as_new,iphone 16,False,https://es.wallapop.com/item/iphone-16-1068630521
95,1069081332,20241114,15,basic,n/a,n/a,"700,00",new,iphone 15 azul claro,False,https://es.wallapop.com/item/iphone-15-azul-claro-1069081332
96,1069184872,20241114,16,basic,256,n/a,"953,95",new,iphone 16 256gb blanco *a estrenar*,False,https://es.wallapop.com/item/iphone-16-256gb-blanco-a-estrenar-1069184872
97,1069196446,20241114,15,pro,128,n/a,"799,00",good,iphone 15 pro 128gb natural,False,https://es.wallapop.com/item/iphone-15-pro-128gb-natural-1069196446
98,1069390557,20241114,15,pro max,n/a,n/a,"975,00",as_good_as_new,iphone 15 pro max negro,False,https://es.wallapop.com/item/iphone-15-pro-max-negri-1069390557
99,1033621779,20241114,14,basic,128,n/a,"572,00",good,apple iphone 14 128gb medianoche - revisado,False,https://es.wallapop.com/item/apple-iphone-14-128gb-medianoche-revisado-1033621779
100,1052836071,20241114,14,pro max,128,n/a,"919,00",as_good_as_new,iphone 14 pro max (128gb) como nuevo,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-como-nuevo-1052836071
101,1057670375,20241114,14,basic,n/a,n/a,"500,00",new,iphone 14 ,False,https://es.wallapop.com/item/iphone-14-1057670375
102,1061293511,20241114,15,pro max,256,n/a,"890,00",as_good_as_new,iphone 15 pro max 256gb,False,https://es.wallapop.com/item/iphone-16-pro-max-1061293511
103,1066886738,20241114,16,basic,128,n/a,"803,95",new,apple iphone 16 128gb negro a estrenar,False,https://es.wallapop.com/item/apple-iphone-16-128gb-negro-a-estrenar-1066886738
104,1068814861,20241114,15,pro max,n/a,n/a,"1100,00",new,iphone 15 pro max,False,https://es.wallapop.com/item/iphone-15-pro-max-1068814861
105,1069083716,20241114,16,basic,128,n/a,"805,00",as_good_as_new,apple iphone 16 128gb,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1069083716
106,1069257302,20241114,15,basic,128,n/a,"669,90",good,smartphone iphone 15 128gb ,False,https://es.wallapop.com/item/smartphone-iphone-15-128gb-1069257302
107,1046143363,20241114,15,pro max,512,n/a,"1320,00",as_good_as_new,iphone 15 pro max 512 gb con apple care,False,https://es.wallapop.com/item/iphone-15-pro-max-512-gb-con-apple-care-1046143363
108,1052836663,20241114,14,pro max,128,n/a,"919,00",as_good_as_new,iphone 14 pro max (128gb) como nuevo,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-como-nuevo-1052836663
109,1063325508,20241114,16,pro max,n/a,n/a,"1300,00",as_good_as_new,iphone 16 pro max ,False,https://es.wallapop.com/item/iphone-16-pro-max-1063325508
110,1068516637,20241114,14,basic,128,n/a,"489,99",new,iphone 14 blue 128gb nuevo,False,https://es.wallapop.com/item/iphone-14-blue-128gb-nuevo-1068516637
111,1069108062,20241114,16,pro max,256,n/a,"1200,00",new,iphone 16 pro max 256gb black solo activado,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-black-solo-activado-1069108062
112,1069120723,20241114,14,pro,128,n/a,"570,00",good,iphone 14 pro 128gb ,False,https://es.wallapop.com/item/iphone-14-pro-128gb-1069120723
113,1069147058,20241114,15,pro,128,n/a,"799,00",good,iphone 15 pro 128gb natural,False,https://es.wallapop.com/item/iphone-15-pro-128gb-natural-1069147058
114,1069224369,20241114,15,pro max,n/a,n/a,"1150,00",new,iphone 15 pro max,False,https://es.wallapop.com/item/iphone-15-pro-max-1069224369
115,1033622187,20241114,14,basic,128,n/a,"572,00",good,apple iphone 14 128gb blanco estrella - revisado,False,https://es.wallapop.com/item/apple-iphone-14-128gb-blanco-estrella-revisado-1033622187
116,1052837206,20241114,14,pro max,256,n/a,"959,00",as_good_as_new,iphone 14 pro max (256gb) como nuevo,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-como-nuevo-1052837206
117,1068515616,20241114,14,basic,128,n/a,"489,99",new,"iphone 14 yellow 128gb nuevo
",False,https://es.wallapop.com/item/iphone-14-yellow-128gb-nuevo-1068515616
118,1068721834,20241114,16,basic,256,n/a,"950,00",as_good_as_new,offerta:iphone 16 blu 256gb ,False,https://es.wallapop.com/item/iphone-16-blu-1068721834
119,1068761096,20241114,15,pro,n/a,n/a,"780,00",as_good_as_new,iphone 15 pro blanco,False,https://es.wallapop.com/item/iphone-15-pro-blanco-1068761096
120,1068835989,20241114,16,basic,n/a,n/a,"850,00",new,apple iphone 16,False,https://es.wallapop.com/item/apple-iphone-16-1068835989
121,1068858951,20241114,15,basic,n/a,n/a,"700,00",new,vendo iphone 15,False,https://es.wallapop.com/item/vendo-iphone-15-1068858951
122,1069290440,20241114,15,plus,128,100,"679,00",good,iphone 15 plus 128gb negro 100% bateria,False,https://es.wallapop.com/item/iphone-15-plus-128gb-negro-100-bateria-1069290440
123,1033622050,20241114,14,pro,128,n/a,"594,66",good,apple iphone 14 128gb (product)red - revisado,False,https://es.wallapop.com/item/apple-iphone-14-128gb-product-red-revisado-1033622050
124,1052824496,20241114,14,basic,128,100,"629,00",as_good_as_new,iphone 14 (128gb)-batería 100%-como nuevo,False,https://es.wallapop.com/item/iphone-14-128gb-bateria-100-como-nuevo-1052824496
125,1068481707,20241114,16,plus,n/a,n/a,"950,00",new,iphone 16 plus ,False,https://es.wallapop.com/item/iphone-16-plus-1068481707
126,1068549099,20241114,16,pro max,n/a,n/a,"1240,00",as_good_as_new,iphone 16 pro max ,False,https://es.wallapop.com/item/iphone-16-pro-max-1068549099
127,1068582708,20241114,15,basic,n/a,n/a,"650,00",new,iphone 15  nuevo,False,https://es.wallapop.com/item/iphone-15-nuevo-1068582708
128,1068598158,20241114,14,plus,n/a,n/a,"620,00",new,iphone 14 plus,False,https://es.wallapop.com/item/iphone-14-plus-1068598158
129,1069143257,20241114,15,pro,128,n/a,"849,00",good,iphone 15 pro 128gb titanio azul,False,https://es.wallapop.com/item/iphone-15-pro-128gb-titanio-azul-1069143257
130,1069245905,20241114,15,pro,n/a,n/a,"850,00",as_good_as_new,iphone 15 pro ,False,https://es.wallapop.com/item/iphone-15-pro-1069245905
131,1033637602,20241114,14,plus,128,n/a,"655,00",good,apple iphone 14 plus 128gb amarillo - revisado,False,https://es.wallapop.com/item/apple-iphone-14-plus-128gb-amarillo-revisado-1033637602
132,1044209321,20241114,15,basic,n/a,n/a,"789,00",as_good_as_new,iphone 15  amarillo - nuevo en su caja,False,https://es.wallapop.com/item/iphone-15-amarillo-nuevo-en-su-caja-1044209321
133,1052823806,20241114,14,basic,128,100,"629,00",as_good_as_new,iphone 14 (128gb)-batería 100%-como nuevo,False,https://es.wallapop.com/item/iphone-14-128gb-bateria-100-como-nuevo-1052823806
134,1068526305,20241114,16,plus,n/a,n/a,"900,00",as_good_as_new,vendo o cambio iphone 16 plus,False,https://es.wallapop.com/item/vendo-o-cambio-iphone-16-plus-1068526305
135,1068944984,20241114,16,pro,n/a,n/a,"1100,00",new,iphone 16 pro sellado ,False,https://es.wallapop.com/item/iphone-16-pro-sellado-1068944984
136,1068969423,20241114,14,pro,128,n/a,"599,99",new,iphone 14 pro 128gb silver como nuevo ,False,https://es.wallapop.com/item/iphone-14-pro-128gb-silver-como-nuevo-1068969423
137,1069062774,20241114,15,plus,n/a,100,"695,00",new,oferta.!! iphone 15 plus nuevo 100% batería,False,https://es.wallapop.com/item/oferta-iphone-15-plus-nuevo-100-bateria-1069062774
138,1069146456,20241114,15,pro max,256,n/a,"949,00",good,iphone 15 pro max 256gb negro,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-negro-1069146456
139,1068178616,20241114,16,plus,n/a,n/a,"730,00",new,iphone 16 plus,False,https://es.wallapop.com/item/iphone-16-plus-1068178616
140,1068746848,20241114,16,basic,512,n/a,"1079,00",as_good_as_new,apple iphone 16 512gb,False,https://es.wallapop.com/item/apple-iphone-16-512gb-1068746848
141,1068926899,20241114,15,pro max,n/a,n/a,"950,00",new,iphone 15 pro max ,False,https://es.wallapop.com/item/iphone-15-pro-max-1068926899
142,1068971968,20241114,14,pro,128,n/a,"620,00",new,iphone 14 pro 128gb gold como nuevo,False,https://es.wallapop.com/item/iphone-14-pro-128gb-gold-como-nuevo-1068971968
143,1069007506,20241114,15,basic,256,n/a,"715,00",good,iphone 15 256gb negro,False,https://es.wallapop.com/item/iphone-15-256gb-negro-1069007506
144,1069286622,20241114,14,pro max,256,n/a,"869,00",good,iphone 14 pro max 256gb negro ,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-negro-1069286622
145,1069425416,20241114,15,pro max,256,n/a,"1099,00",as_good_as_new,apple iphone 15 pro max 256gb,False,https://es.wallapop.com/item/apple-iphone-15-pro-max-256gb-1069425416
146,1069456760,20241114,14,pro max,256,n/a,"690,00",as_good_as_new,iphone 14 pro max 256gb ,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-1069456760
147,1033622812,20241114,14,pro,128,n/a,"734,29",good,apple iphone 14 pro 128gb plata - revisado,False,https://es.wallapop.com/item/apple-iphone-14-pro-128gb-plata-revisado-1033622812
148,1068294430,20241114,14,plus,n/a,n/a,"620,00",new,iphone 14 plus ,False,https://es.wallapop.com/item/iphone-14-plus-1068294430
149,1068430579,20241114,16,plus,n/a,n/a,"950,00",new,iphone 16 plus,False,https://es.wallapop.com/item/iphone-16-plus-1068430579
150,1068500560,20241114,16,pro,128,n/a,"1049,00",as_good_as_new,iphone 16 pro 128gb negro a estrenar ,False,https://es.wallapop.com/item/iphone-16-pro-128gb-negro-a-estrenar-1068500560
151,1068774368,20241114,15,plus,n/a,n/a,"690,00",new,blackfriday / iphone 15 plus nuevo,False,https://es.wallapop.com/item/iphone-15-plus-nuevo-bateria-100-1068774368
152,1069092524,20241114,15,basic,128,n/a,"669,90",good,smartphone iphone 15 128gb ,False,https://es.wallapop.com/item/smartphone-iphone-15-128gb-1069092524
153,1069425791,20241114,15,pro max,256,n/a,"1099,00",as_good_as_new,apple iphone 15 pro max 256gb,False,https://es.wallapop.com/item/apple-iphone-15-pro-max-256gb-1069425791
154,1069469096,20241114,14,pro,128,n/a,"615,00",as_good_as_new,iphone 14 pro 128gb como nuevo,False,https://es.wallapop.com/item/iphone-14-pro-128gb-como-nuevo-1069469096
155,1033622771,20241114,14,pro,256,n/a,"842,00",good,apple iphone 14 pro 256gb oro - revisado,False,https://es.wallapop.com/item/apple-iphone-14-pro-256gb-oro-revisado-1033622771
156,1067731961,20241114,16,basic,n/a,n/a,"855,00",as_good_as_new,iphone 16 blanco,False,https://es.wallapop.com/item/iphone-16-blanco-1067731961
157,1068091742,20241114,14,plus,n/a,n/a,"480,00",new,iphone 14 plus ,False,https://es.wallapop.com/item/iphone-14-plus-1068091742
158,1068171937,20241114,16,basic,128,n/a,"775,00",new,iphone 16 128 gb,False,https://es.wallapop.com/item/iphone-16-128-gb-1068171937
159,1068862265,20241114,15,pro,128,n/a,"920,00",new,iphone 15 pro 128gb,False,https://es.wallapop.com/item/iphone-15-pro-128gb-1068862265
160,1068916881,20241114,15,pro,256,n/a,"750,00",good,iphone 15 pro 256gb,False,https://es.wallapop.com/item/iphone-15-pro-256gb-1068916881
161,1069309032,20241114,15,pro,1tb,n/a,"1149,00",as_good_as_new,iphone 15 pro 1tb negro ,False,https://es.wallapop.com/item/iphone-15-pro-1tb-negro-1069309032
162,1069466118,20241114,14,pro,128,n/a,"599,00",as_good_as_new,iphone 14 pro 128gb violeta,False,https://es.wallapop.com/item/iphone-14-pro-128gb-violeta-1069466118
163,1033622728,20241114,14,pro,128,n/a,"734,29",good,apple iphone 14 pro 128gb oro - revisado,False,https://es.wallapop.com/item/apple-iphone-14-pro-128gb-oro-revisado-1033622728
164,1068432734,20241114,16,pro max,256,n/a,"1350,00",new,iphone 16 pro max 256gb nuevo,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-nuevo-1068432734
165,1068914424,20241114,15,pro max,256,n/a,"930,00",new,iphone 15 pro max 256gb como nuevo,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-como-nuevo-1068914424
166,1069110488,20241114,15,plus,128,98,"769,00",good,iphone 15 plus de 128gb/98% bat seminuevo libre ,False,https://es.wallapop.com/item/iphone-15-plus-de-128gb-98-bat-seminuevo-libre-1069110488
167,1069185160,20241114,15,pro max,n/a,n/a,"900,00",as_good_as_new,iphone 15 pro max ,False,https://es.wallapop.com/item/iphone-15-pro-max-1069185160
168,1069256672,20241114,14,pro,n/a,n/a,"750,00",new,iphone 14 pro color negro espacial,False,https://es.wallapop.com/item/iphone-14-pro-color-negro-espacial-1069256672
