,id,nombre,precio,estado,scrap_locat,dist_scrap_locat,reservado,url,fecha
23,1094487184,gopro hero 11,"250,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-11-1094487184,20250211
24,1092024308,camara ultracompacta gopro 11 black,"289,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/camara-ultracompacta-gopro-11-black-1092024308,20250211
25,1092221554,gopro hero 11 sin apenas uso.,"280,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-11-sin-apenas-uso-1092221554,20250211
26,1092505387,gopro hero 11 black  baterias enduro,"340,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-11-black-y-accesorios-1092505387,20250211
27,1080359690,gopro hero 11,"220,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-11-1080359690,20250211
28,1074168225,gopro hero 11 black + accesorios,"400,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-11-black---accesorios-1074168225,20250211
29,1070264638,gopro hero black 11 + extras,"315,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-11---extras-1070264638,20250211
30,1065739896,gopro 11 black + accesorios,"300,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-11-black---accesorios-1065739896,20250211
31,1058245981,gopro 11 hero black,"295,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-11-hero-black-1058245981,20250211
32,1049932839,gopro 11 black,"290,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-11-black-1049932839,20250211
33,1058979498,cámara gopro 11 black,"350,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/camara-gopro-11-black-1058979498,20250211
34,1044882801,gopro 11,"350,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-11-1044882801,20250211
35,1041397524,gopro 11 hero black,"240,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-11-hero-black-1041397524,20250211
36,1012043733,gopro 11 +volta + media+kit como nuevo,"340,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-11-kit-1012043733,20250211
37,1055352107,gopro hero 11 black,"360,00",good,madrid,60,False,https://es.wallapop.com/item/gopro-hero-11-black-1055352107,20250211
38,1099417392,gopro hero 11,"250,00",new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-11-1099417392,20250211
39,1094909743,go pro hero 11 black,"290,00",new,madrid,60,False,https://es.wallapop.com/item/go-pro-hero-11-black-1094909743,20250211
40,1094903053,go pro hero 11 black ,"270,00",new,madrid,60,False,https://es.wallapop.com/item/go-pro-hero-11-black-1094903053,20250211
41,1083902061,go pro 11 como nueva,"350,00",new,madrid,60,False,https://es.wallapop.com/item/go-pro-11-como-nueva-1083902061,20250211
42,1061806929,⚠️gopro hero 11 naked nueva,"360,00",new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-11-naked-sin-usar-1061806929,20250211
43,1099559245,gopro hero 12 black,"300,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-12-black-1099559245,20250211
44,1097081705,gopro hero 12 black ,"320,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-12-black-1097081705,20250211
45,1098650360,go pro hero 12 black,"350,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/go-pro-hero-12-black-1098650360,20250211
46,1072590194,gopro 12,"310,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-12-1072590194,20250211
47,1050597462,gopro hero 12 naked,"300,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-12-naked-1050597462,20250211
48,1066722758,go pro 12 ,"325,00",as_good_as_new,madrid,60,False,https://es.wallapop.com/item/go-pro-12-1066722758,20250211
49,1098125239,camara gopro hero 12 black + kit accesorios 201874,"299,95",good,madrid,60,False,https://es.wallapop.com/item/camara-gopro-hero-12-black---kit-accesorios-201874-1098125239,20250211
50,1094196062,gopro hero 12 black,"280,00",new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-12-black-1094196062,20250211
51,1081465646,⚠️gopro hero 12 naked nueva,"390,00",new,madrid,60,False,https://es.wallapop.com/item/gopro-12-naked-1081465646,20250211
52,1050151212,gopro hero 12,"350,00",new,madrid,60,False,https://es.wallapop.com/item/gopro-hero-12-1050151212,20250211
53,1100412627,gopro 13 y sd 128gb,"299,00",new,madrid,60,False,https://es.wallapop.com/item/gopro-13-y-sd-128gb-1100412627,20250211
54,1094367879,gopro 13 black,"350,00",new,madrid,60,False,https://es.wallapop.com/item/gopro-13-black-1094367879,20250211
