,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url,tiene_color,tiene_emojis,tiene_revisado,comentario
22,1103079510,20250218,16,basic,128.0,,"699,99",as_good_as_new,iphone 16 128gb azul,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-azul-1103079510,True,False,False,"Detalles del producto
Teléfono móvil Apple iPhone 16 128Gb azul en perfecto estado, prácticamente sin uso, solo 5 ciclos de batería. Incluye cable de carga y un año de garantía, además tiene garantía Apple hasta Diciembre 2025.

POSIBILIDAD DE FINANCIACION

**CASH & LOAN** 

Tienda de productos de segunda mano, reacondicionados y outlet de confianza en C/ San Ildefonso 12, Alcalá de Henares, Madrid. 

PRODUCTOS GARANTIZADOS.

**+Info 910107949**
Estado
Como nuevo
Marca
Apple
Modelo
Iphone 16
Color
Azul
Capacidad de almacenamiento
128 GB"
23,1103211012,20250218,16,basic,128.0,,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1103211012,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 16 128gb CC002_E852609_0 es un objeto que se ofrece en estado excelente. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Color: Negro | Modelo: Iphone 16 128gb | Marca: Apple | Vida util bateria mayor del 80%: Si | Cable cargador: Si | Porcentaje de bateria: 100 | Capacidad: 128 | Operador: Libre | Megapixels: 48 | Memoria ram: 8 | Pulgadas: 6.1 | 3g: 5g | Sistema operativo: Ios | Caja original: Si | Numero de sim: 1 (simple-sim). Precio NO negociabl
Estado
Como nuevo
Marca
x
Modelo
x"
24,1103271692,20250218,16,basic,128.0,,"670,00",as_good_as_new,iphone 16 128gb ultramarine ¡nuevo y potente! 🔥,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-ultramarine-nuevo-y-potente-1103271692,False,True,False,"Detalles del producto
Nuevo e impecable con su salud de bateria al 100%, se entrega completo con su caja de origen y cable de carga, mas detalles en fotos

💲Precio definitivo, no sujeto a negociación

🧾 Se entrega con factura que incluye la garantía legal vigente

🏦 Se aceptan múltiples formas de pago

📋 Vendedor profesional, que opera a través de empresa

🤝 Entrega en mano en la zona del ensanche de vallecas

📦 Envíos exclusivamente a través de la aplicación

✈️ Shipping across Europe via SEUR and In Post
Estado
Como nuevo
Marca
Apple
Modelo
16
Color
Azul
Capacidad de almacenamiento
128 GB"
25,1103072467,20250218,16,plus,,,"1100,00",as_good_as_new,iphone 16 plus ,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1103072467,False,False,False,"Detalles del producto
Memoria 256gb
Batería 100%
Incluye caja y cable
Como nuevo
Regalo fundas
Estado
Como nuevo
Marca
Iphone
Color
Rosa"
26,1102942507,20250218,16,basic,256.0,,"750,00",as_good_as_new,iphone 16 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-1102942507,False,False,False,"Detalles del producto
Tiene solo un mes de uso, pero lo vendo por no haberme acostumbrado a iOs. Lo vendo con funda protectora MagSafe y protector de pantalla de cámaras ya puestos. PRECIO NO NEGOCIABLE 
Entrega en mano en Madrid centro.
Estado
Como nuevo
Marca
Apple
Modelo
16
Color
Rosa
Capacidad de almacenamiento
256 GB"
27,1102936268,20250218,16,basic,128.0,,"679,00",as_good_as_new,iphone 16 128gb ultramarine precintado,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-ultramarine-precintado-1102936268,False,False,False,"Detalles del producto
estado 10 de 10 y dalud de bateria 100 muy poco uso 

Garantía de 3 años para productos NUEVOS y de 1 año para USADOS.

⚙️6,1 pulgadas Resolución de pantalla Full HD 48 megapíxeles Memoria RAM 8 GB 128 GB iOS 18 Capacidad de la batería 3.561 mAh

📦Envío inmediato, en stock. Envío gratis desde nuestra web topcelular.es

📍Enviamos a toda España (excepto Ceuta, Melilla y Canarias). Estamos en MADRID en Calle Portugalete, 18 CP 28017.

📱¿Dudas o preguntas? ¡Escríbenos Wallapop o contáctanos al 645 06 01 80 (también WhatsApp)!

SOMOS TOP CELULAR (anterior CACH M.)
Estado
Como nuevo
Marca
Apple
Modelo
Iphone 16
Color
Azul marino
Capacidad de almacenamiento
128 GB"
28,1102918211,20250218,16,pro max,256.0,,"1099,00",as_good_as_new,iphone 16 pro max 256gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-negro-1102918211,True,False,False,not found
29,1102809814,20250218,16,pro,,,"1000,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1102809814,False,False,False,"Detalles del producto
Color Titanium Black, 256gb, 100% de batería, estado impoluto, nunca ha salido de oficina y se ha utilizado muy poco, se entrega factura del 24/09/2024, aún con más de 2 años y medio de garantía.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 16 Pro
Color
Negro
Capacidad de almacenamiento
256 GB"
30,1102569154,20250218,16,pro,,,"970,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1102569154,False,False,False,"Detalles del producto
Vendo iPhone 16 pro de 128gb titanio negro en perfecto estado. No tiene ningún golpe ni arañazo, y la batería sigue al 100%. Comprado el 17 de septiembre de 2024 en el applestore de parque sur
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 16 pro
Color
Negro
Capacidad de almacenamiento
128 GB"
31,1102823107,20250218,16,pro,256.0,,"950,00",as_good_as_new,iphone 16 pro 256 gb  funda  protectores,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256-gb-funda-protectores-1102823107,False,False,False,"Detalles del producto
Vendo Iphone 16 Pro negro de 256 GB en estado perfecto. Por primera vez en mi vida quise probar el iPhone, pero lamentablemente, el iOS no me convence y por eso vendo el teléfono.
Batería al 100%.


Incluyo funda original, protector de pantalla y de camaras puestos y otro par de protectores iguales.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 16 Pro
Color
Negro
Capacidad de almacenamiento
256 GB"
32,1102513101,20250218,16,pro max,,,"1200,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1102513101,False,False,False,"Detalles del producto
Se vende iPhone 16 pro max 256g blanco de primeros de diciembre poco uso se vende por no usar tengo todos los accesorios y factura
Estado
Como nuevo
Marca
Apple
Modelo
iphone 16 pro max
Color
Blanco
Capacidad de almacenamiento
256 GB"
33,1102509411,20250218,16,basic,128.0,,"725,00",as_good_as_new,iphone 16 128gb con factura!,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-con-factura-1102509411,False,True,False,"Detalles del producto
Iphone 16 prácticamente como nuevo, comprado a finales de noviembre del 2024, tiene 3 meses de uso, batería al 100%, se entrega con factura de compra, cualquier duda preguntarme. 

NO ME INTERESAN CAMBIOS, GRACIAS.
Estado
Como nuevo
Marca
Apple
Modelo
iphone 16
Color
Negro
Capacidad de almacenamiento
128 GB"
34,1103125993,20250218,16,pro max,256.0,100.0,"1185,00",as_good_as_new,iphone 16 pro max de 256gb/100 bat factura /garan,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-de-256gb-100-bat-factura-garan-1103125993,False,True,False,
35,1103125290,20250218,16,pro max,256.0,100.0,"1165,00",as_good_as_new,iphone 16 pro max 256gb/100 bat perfecto estado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-100-bat-perfecto-estado-1103125290,False,True,False,
36,1102508834,20250218,16,pro,128.0,,"950,00",as_good_as_new,iphone 16 pro 128gb desert titanium,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-desert-titanium-1102508834,False,False,False,"Detalles del producto
iPhone 16 Pro 128GB Desert Titanium nuevo de Octubre 2024. 81 ciclos de batería solamente y al 100% de salud. Garantía hasta Octubre 2025. Sin ningún rasguño, usado siempre con funda y protectores de pantalla y cámaras. Viene en su caja original, con su cable usb-c y con protector de pantalla.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 16 Pro
Color
Beige
Capacidad de almacenamiento
128 GB"
37,1102553108,20250218,16,pro max,,,"1200,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1102553108,False,False,False,"Detalles del producto
* lo vendo por que compre otro con mas memoria

* sin detalles

* 20 ciclos de carga, al 100%

* tiene seguro hasta julio a todo riesgo

* Cambio por macbook air M3

 comprado en el corte ingles a mediados de enero
Estado
Como nuevo
Marca
Apple
Modelo
16 Pro Max
Color
Dorado
Capacidad de almacenamiento
256 GB"
38,1102288997,20250218,16,basic,128.0,,"600,00",as_good_as_new,iphone 16 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-1102288997,False,False,False,"Detalles del producto
NO NEGOCIABLE
Como nuevo poco uso
Batería 100%
Entrega en mano
Con factura
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 16
Color
Azul
Capacidad de almacenamiento
128 GB"
39,1102384391,20250218,16,pro max,256.0,,"1300,00",as_good_as_new,iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1102384391,False,False,False,"Detalles del producto
IPHONE 16 PRO MAX 256GB color negro grafito.
Se entrega con su factura.
Tiene una semana de uso, se entrega con su caja y su cargador nuevo, cristal templado recien puesto nada mas abrirlo. NO NEGOCIABLE
NO HAGO CAMBIOS
Estado
Como nuevo
Marca
Apple
Modelo
Iphone 16 pro max
Color
Negro
Capacidad de almacenamiento
256 GB"
40,1102473882,20250218,16,pro max,256.0,,"1150,00",as_good_as_new,iphone 16 pro max 256 gb blanco,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256-gb-1102473882,True,False,False,"Detalles del producto
Iphone en perfecto estado. Con cristal templado y protector desde que salio de la tienda. Comprado en Octubre asi que aun le queda garantia. Lo vendo porque quiero cambiar de modelo. Solo me interesa Honor Magic V3.
Estado
Como nuevo
Marca
Apple
Modelo
Iphone 16 pro max
Color
Blanco
Capacidad de almacenamiento
256 GB"
41,1102454069,20250218,16,basic,128.0,,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1102454069,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 16 128gb CC002_E852222_0 es un objeto que se ofrece en estado excelente. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Informacion adicional: Revisar el estado de uso en las imágenes. cargador compatible no original | Memoria ram: 8 | Megapixels: 48 | Operador: Libre | Capacidad: 128 | Marca: Apple | Pulgadas: 6.1 | Modelo: Iphone 16 128gb | Sistema operativo: Ios | Caja original: No | 3g: 5g | Numero de sim: 1 (simple-sim) | Vida util bateria may
Estado
Como nuevo
Marca
x
Modelo
x"
42,1102453239,20250218,16,basic,128.0,,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1102453239,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 16 128gb CC082_E428669_0 es un objeto que se ofrece en estado excelente. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Porcentaje de bateria: 100 | Cable cargador: Si | Vida util bateria mayor del 80%: Si | Numero de sim: 1 (simple-sim) | Caja original: Si | Sistema operativo: Ios | 3g: 5g | Memoria ram: 8 | Megapixels: 48 | Operador: Libre | Capacidad: 128 | Pulgadas: 6.1 | Color: Blanco | Modelo: Iphone 16 128gb | Marca: Apple. Precio NO negociab
Estado
Como nuevo
Marca
x
Modelo
x"
