,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url,tiene_color,tiene_emojis,tiene_revisado,comentario,tienda,garantia
11,1093795181,20250126,15,pro,256,86,"739,00",good,iphone 15 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-256gb-1093795181,False,False,False,"Detalles del producto
iphone 15 pro 256gb azul
salud bateria 86%
leves marcas de uso como se puede apreciar en las fotos
algun arañazo en pantalla con el protector que lleva no se aprecian.

solo entrego movil y funda spigen


cambio solo por s24 ultra
Estado
Buen estado
Marca
Apple
Modelo
iPhone 15 Pro
Color
Azul marino
Capacidad de almacenamiento
256 GB",False,False
12,1093904386,20250126,15,basic,,,"600,00",new,iphone 15 precintado ,madrid,60,False,https://es.wallapop.com/item/iphone-15-precintado-1093904386,False,False,False,"Detalles del producto
Se vende iphone 15 128gb con factura comprado el 21/1/2025/ Abierto pero sin usar se entrega en madrid y solo trato en mano
Estado
Nuevo
Marca
Iphone
Color
Negro",False,True
13,1093916355,20250126,14,pro,256,100,"659,00",new,iphone 14 pro 256gb esim impecable,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256gb-esim-impecable-1093916355,False,False,False,"Detalles del producto
Modelo: Iphone 14 PRO. Capacidad de almacenamiento: 256 GB. Color: Gris. Accesorios: incluye cable de carga y enchufe (cargador). 🔋 Salud de la batería: +100% ✅ Revisado: funciona correctamente Precio no negociable. Entrego cargador. Entrego caja. No entrego factura. Entrego por zona Mendez Alvaro.
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Negro
Capacidad de almacenamiento
256 GB",False,True
14,1093945477,20250126,15,pro,,,"800,00",as_good_as_new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1093945477,False,False,False,not found,False,False
15,1093946765,20250126,16,pro,128,,"950,00",new,iphone 16 pro 128 gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128-gb-1093946765,False,False,False,"Detalles del producto
Se vende iphone 16 pro totalmente nuevo a estrenar. Se aporta factura, cable de carga y caja. No negociable. No cambios. No envios.
Estado
Nuevo
Marca
Apple
Modelo
16 pro
Color
Gris
Capacidad de almacenamiento
128 GB",False,True
16,1093962968,20250126,14,plus,128,99,"650,00",as_good_as_new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1093962968,False,False,False,"Detalles del producto
Condición de bateria: 99%
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Plus
Color
Morado
Capacidad de almacenamiento
128 GB",False,False
17,1093966090,20250126,16,pro,,,"830,00",as_good_as_new,iphone 16 pro,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-1093966090,False,False,False,not found,False,False
18,1093395850,20250126,16,basic,,,"803,95",good,iphone 16 256gb rosa (salud 100%),madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-rosa-salud-100-1093395850,True,True,False,,,
19,1093783516,20250126,14,basic,256,,"800,00",good,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1093783516,False,False,False,"Detalles del producto
En muy buen estado, precio algo negociable
Estado
Buen estado
Marca
Apple
Modelo
iPhone 15 Pro
Color
Gris
Capacidad de almacenamiento
256 GB",False,False
20,1093818462,20250126,15,basic,128,100,"610,00",new,iphone 15,madrid,60,False,https://es.wallapop.com/item/iphone-15-1093818462,False,False,False,"Detalles del producto
iphone 15 rosa nuevo 128 gb abierto solo para la foto
bateria 100%
no negociable
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15
Color
Rosa
Capacidad de almacenamiento
128 GB",False,False
21,1093900898,20250126,16,pro max,256,100,"1150,00",new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1093900898,False,False,False,"Detalles del producto
de 256gb con 100 salud se entrega caja y cargador precio no negociable abstenerse a ofertas absurdas
Estado
Nuevo
Marca
Apple
Modelo
Iphone 16 pro max
Color
Naranja
Capacidad de almacenamiento
256 GB",False,False
22,1093902820,20250126,15,pro,,80,"869,00",good,apple iphone 15 pro 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-pro-128gb-1093902820,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 15 pro 128gb CC098_E17298_0 es un objeto que se ofrece en estado muy bueno. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Color: Azul | Sistema operativo: Ios | Modelo: Iphone 15 pro 128gb | Marca: Apple | Porcentaje de bateria: 96 | Cable cargador: Si | Vida util bateria mayor del 80%: Si | Numero de sim: 1 (simple-sim) | Informacion adicional: Revisar imágenes para accesorios incluidos. signos de uso no apreciable en las imágenes. revisar el es
Estado
Buen estado
Marca
x
Modelo
x
Color
Verde noche",True,False
23,1093916393,20250126,14,pro max,128,100,"669,00",new,iphone 14 pro max 128gb esim impecable,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-128gb-esim-impecable-1093916393,False,False,False,"Detalles del producto
Modelo: Iphone 14 PRO MAX. Capacidad de almacenamiento: 128 GB. Color: PURPLE / MORADO. Accesorios: incluye cable de carga y enchufe (cargador). 🔋 Salud de la batería: +100% ✅ Revisado: funciona correctamente Precio no negociable. Entrego cargador. Entrego caja. No entrego factura. Entrego por zona Mendez Alvaro.
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Negro
Capacidad de almacenamiento
128 GB",False,True
24,1093952421,20250126,14,pro,128,89,"550,00",as_good_as_new,iphone 14 pro 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-4-pro-128gb-1093952421,False,False,False,"Detalles del producto
iphone 14 pro
memoria 128gb
bateria 89%
tiene una rotura pequeña pero no afecta la pantalla
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Dorado
Capacidad de almacenamiento
128 GB",False,False
25,1093957383,20250126,16,pro max,,,"800,00",as_good_as_new,iphone 16 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-1093957383,False,False,False,not found,False,False
26,1093958682,20250126,15,basic,128,89,"555,00",as_good_as_new,iphone 15 128 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-15-128-gb-1093958682,False,False,False,"Detalles del producto
iphone 15 128 GB salud de la bateria 89%.
se entrega con caja original y cable de carga.
tiene la pantalla un poco rayada de ahi el precio . 
tiene apple care hasta 13/marzo/2025
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15
Color
Oro rosa
Capacidad de almacenamiento
128 GB",False,True
27,1093147504,20250126,16,basic,,,"823,95",good,movil iphone 16 128gb ultramarine salud 100% + funda + caja,madrid,60,False,https://es.wallapop.com/item/movil-iphone-16-128gb-ultramarine-salud-100---funda---caja-1093147504,False,True,False,,,
28,1093774541,20250126,15,basic,128,100,"630,00",new,iphone 15 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-1093774541,False,False,False,"Detalles del producto
iPhone 15 128
100% de bateria 
Con caja y accesorios
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
29,1093808795,20250126,14,basic,256,92,"460,00",good,iphone 14 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-256gb-1093808795,False,False,False,"Detalles del producto
Versión E-sim (sim virtual, no tiene ranura de sim) / Salud de batería 92% / Algunas marcas de uso. Sólo se realiza venta en mano.
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14
Color
Negro
Capacidad de almacenamiento
256 GB",False,False
30,1093898246,20250126,15,pro max,256,88,"1039,00",good,apple iphone 15 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-pro-max-256gb-1093898246,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 15 pro max 256gb CF001_E31384_0 es un objeto que se ofrece en estado muy bueno. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Capacidad: 256 | Megapixels: 48 | Operador: Libre | Memoria ram: 8 | 3g: 5g | Sistema operativo: Ios | Caja original: No | Informacion adicional: Revisar el estado de uso en las imágenes. bateria 88% | Numero de sim: 1 (simple-sim) | Porcentaje de bateria: 88 | Cable cargador: Si | Vida util bateria mayor del 80%: Si | Marc
Estado
Buen estado
Marca
x
Modelo
x
Color
Verde noche",True,False
31,1093901011,20250126,14,pro max,,,"600,00",new,iphone 14 pro max 256 gb ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256-gb-1093901011,False,False,False,not found,False,False
32,1093909626,20250126,16,pro max,256,100,"9999,00",as_good_as_new,iphone 16 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-256gb-1093909626,False,False,False,"Detalles del producto
Comprado noviembre del año pasado, vida de bateria 100%
impecable
cambio por iphone y dinero a mi favor
Estado
Como nuevo
Marca
Apple
Modelo
Iphone 16 pro max
Color
Gris
Capacidad de almacenamiento
256 GB",False,False
33,1093940421,20250126,14,pro,128,87,"550,00",as_good_as_new,iphone 14 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1093940421,False,False,False,"Detalles del producto
Movil impecable 
almacenamiento 128gb 
comprado en USA es E-Sim
salud bateria 87% dura mas de un dia con uso normal 
caja y cable de carga original 
acepto cambio. 
precio no negociabl
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Gris espacial
Capacidad de almacenamiento
128 GB",False,False
34,1093954017,20250126,15,pro max,256,95,"975,00",as_good_as_new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1093954017,False,False,False,"Detalles del producto
iPhone 15 pro max Titanio Natural 256GB. No hay rayones en el teléfono. Esta guardado en su caja. Lo doy con 5 fundas y el cargador. Tiene protector puesto, la salud de la batería es de 95%. El teléfono en perfectas configuraciones y no tiene el más mínimo rasguño. Solo entregar en mano, no hago enviados.
Se compro el 22/12/24 en Apple.
Estado
Como nuevo
Marca
iphone
Modelo
iphone 15 pro max
Capacidad de almacenamiento
256 GB",False,False
35,1093966937,20250126,16,pro,128,,"930,00",new,iphone 16 pro de 128gb desert tit. solo activado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-de-128gb-desert-tit-solo-activado-1093966937,False,True,False,"Detalles del producto
ℹ️ Solo activado, mas detalles en fotos

💲Precio definitivo, no sujeto a negociación

🧾 Se entrega con factura que incluye la garantía legal vigente

🏦 Se aceptan múltiples formas de pago, transferencia inmediata, tarjeta, Apple Pay, monedero wallapop o efectivo

📋 Vendedor profesional, que opera a través de empresa

🤝 Entrega en mano en la zona del ensanche de vallecas

📦 Envíos exclusivamente a través de la aplicación y con correos

✈️ Shipping across Europe via SEUR and In Post
Estado
Nuevo
Marca
Apple
Modelo
16 pro
Color
Dorado
Capacidad de almacenamiento
128 GB",False,True
36,1093065360,20250126,16,pro,_1T,100,"975,00",good,iphone 16 pro 256gb negro titanium caja ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-negro-titanium-caja-1093065360,True,False,False,"Detalles del producto
Apple iPhone 16 pro 256gb batería 100% con caja estado con algunos rasguños en pantalla y en bordes aunque nada importante. Puesto protector templado para que se vea mejor, última foto antes de ponerlo para que se vean los rasguños. Garantía Apple por serie sin necesidad de factura hasta 09/2025. Entrega en getafe fuenlabrada alcorcon central o envío wallapop. MIRA MI PERFIL MÁS DE 400 VOTOS DE 5 ESTRELLAS FIABILIDAD TOTAL. Tags móvil iPhone seminuevo 8 7 x max plus normal 11 pro 12 x xiaomi Huawei Samsung note s10 s20 note xiaomi seminuevo nuevo a estrenar regalo plus pro s plus s22 ultra 13 14 pro max 256 nuevo 512gb 1tb tab ta
Estado
Buen estado
Marca
Apple
Modelo
iPhone 16 Pro
Color
Negro
Capacidad de almacenamiento
256 GB",False,True
37,1093668709,20250126,15,pro,,,"775,00",good,iphone 15 pro 128gb natural,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-natural-1093668709,False,False,False,not found,False,False
38,1093731698,20250126,14,pro,128,83,"530,00",good,iphone 14 pro,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1093731698,False,False,False,"Detalles del producto
vendo movil por cambio a otro superior, lo dejo barato porque de bateria tiene 83%, eso si, la bateria dira todo el dia si no le das mucha caña! está impoluto
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro
Color
Beige
Capacidad de almacenamiento
128 GB",False,False
39,1093781587,20250126,14,basic,128,,"640,00",new,iphone 14 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-1093781587,False,False,False,"Detalles del producto
Vendo IPhone 14 morado de 128gb totalmente nuevo,A ESTRENAR.Sin encender ni configurar.NUEVO!!
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14
Color
Morado
Capacidad de almacenamiento
128 GB",False,False
40,1093853354,20250126,15,pro,128,89,"700,00",new,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1093853354,False,False,False,"Detalles del producto
Vendo iphone 15 pro con 89% salud y 128 Gb en perfecto estado protector de camaras funda y cargador sin estrenar abstenerse de ofertas ridiculas
Estado
Nuevo
Marca
Apple
Color
Gris",False,False
41,1093897268,20250126,16,pro max,,,"350,00",new,iphone 16 pro max 512 gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-512-gb-1093897268,False,False,False,not found,False,False
42,1093902793,20250126,16,basic,128,,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1093902793,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 16 128gb CC098_E17305_0 es un objeto que se ofrece en estado excelente. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Marca: Apple | Pulgadas: 6.1 | Capacidad: 128 | Modelo: Iphone 16 128gb | Operador: Libre | Megapixels: 48 | Memoria ram: 8 | 3g: 5g | Sistema operativo: Ios | Caja original: Si | Informacion adicional: Revisar imágenes para accesorios incluidos. signos de uso no apreciable en las imágenes. revisar el estado de uso en las imágene
Estado
Como nuevo
Marca
x
Modelo
x
Color
Verde noche",True,False
43,1093960573,20250126,14,basic,128,90,"455,00",as_good_as_new,iphone 14 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-1093960573,False,False,False,"Detalles del producto
iphone 14 128 GB impoluto
salud de la bateria 90% .
se entrega con caja original y cable de carga.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15
Color
Azul
Capacidad de almacenamiento
128 GB",False,False
44,1093980376,20250126,15,pro max,,,"980,00",as_good_as_new,teléfono iphone 15 pro max 512g,madrid,60,False,https://es.wallapop.com/item/telefono-iphone-15-pro-max-512g-1093980376,False,False,False,not found,False,False
45,1093323593,20250126,16,pro,,,"1053,95",good,iphone 16 pro 256gb dorado 100% cb + caja,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-dorado-100-cb---caja-1093323593,False,True,False,,,
46,1093686225,20250126,15,pro,,,"799,00",good,iphone 15 pro 128gb titanio azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-titanio-azul-1093686225,True,False,False,not found,False,False
47,1093742805,20250126,15,pro,,,"725,00",new,iphone 15 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1093742805,False,False,False,not found,False,False
48,1093803288,20250126,14,basic,,,"525,00",new,iphone 14 98 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-98-128gb-1093803288,False,False,False,,,
49,1093882745,20250126,14,basic,128,,"700,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1093882745,False,False,False,"Detalles del producto
se vende iphone 14 de 128 gb practicamente nuevo
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Blanco
Capacidad de almacenamiento
128 GB",False,False
50,1093888980,20250126,16,pro max,256,100,"1250,00",new,iphone 16 pro max nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-max-nuevo-1093888980,False,False,False,"Detalles del producto
Se vende iPhone 16 Pro Max NUEVO solo tres ciclos de carga. Bateria 100%. Color Titanio Natural. Factura. Ver valoraciones Wallapop. Seriedad. NO cambios. Solo venta.
Estado
Nuevo
Marca
Apple
Modelo
16 Pro Max
Color
Gris
Capacidad de almacenamiento
256 GB",False,False
51,1093895953,20250126,14,pro max,128,88,"735,00",good,iphone 14 pro max se vende o cambio,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-se-vende-o-cambio-1093895953,False,False,False,"Detalles del producto
128gb. bateria al 88%
comprado nuevo en movistar ( 1 año y 1 mes de uso )
caja orginal y funda 

pequeñas marcas de uso diario 
nunca se le ha cambiado ningunq pieza o manipulado
 
hago cambio por iphone 13 en adelante mas dienero
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
52,1093899565,20250126,16,basic,128,100,"799,00",as_good_as_new,apple iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-128gb-1093899565,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 16 128gb CC090_E243882_0 es un objeto que se ofrece en estado excelente. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Modelo: Iphone 16 128gb | Porcentaje de bateria: 100 | Color: Negro | Pulgadas: 6.1 | Capacidad: 128 | Operador: Libre | Megapixels: 48 | Memoria ram: 8 | 3g: 5g | Marca: Apple | Sistema operativo: Ios | Caja original: No | Informacion adicional: Todos los accesorios incluidos. signos de uso no apreciable en las imágenes. sin uso
Estado
Como nuevo
Marca
x
Modelo
x
Color
Verde noche",True,False
53,1093947090,20250126,15,pro,128,88,"750,00",as_good_as_new,iphone 15 pro 128 gb en garantia,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128-gb-en-garantia-1093947090,False,False,False,"Detalles del producto
Se vende iphone 15 pro de 128 GB de almacenamiento en perfecto estado con una salud de bateria de 88%. Cuenta con garantia tanto de apple como de orange donde fue comprado. Viene con caja, cable de carga y factura. Precio no negociable. No cambios. No envios.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Capacidad de almacenamiento
128 GB",False,True
54,1033637749,20250126,15,basic,,,"1256,00",good,apple iphone 15 512gb azul - revisado,madrid,60,False,https://es.wallapop.com/item/apple-iphone-15-512gb-azul-revisado-1033637749,True,True,True,,,
55,1090813832,20250126,14,basic,128,100,"559,00",new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1090813832,False,False,False,"Detalles del producto
IPHONE 14.

RAM: 6 GB.

MEMORIA: 128 GB.

BATERIA: 100%

PANTALLA: 6.1""

REACONDICIONADO.

LOCAL: MOBILE BAZAR II

C/ DE LA OCA 70

METRO VISTA ALEGRE, MADRID, 28025
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14
Color
Azul marino
Capacidad de almacenamiento
128 GB",False,False
56,1092608488,20250126,16,basic,128,,"799,90",good,smartphone iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-16-128-gb-1092608488,False,False,False,"Detalles del producto
Smartphone Iphone 16 128 GB Incluye Cable de carga.(Arañazo profundo parte superior )

🏪 Somos tiendas 
📦 Envíos nacionales (Exc. Canarias, Ceuta y Melilla) 
☎️ 968 069 576 

Ref:7-74809
Estado
Buen estado
Marca
x
Modelo
x
Color
Verde noche",True,False
57,1093716635,20250126,16,plus,256,100,"899,00",as_good_as_new,iphone 16 plus,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-1093716635,False,False,False,"Detalles del producto
Esta nuevo, solo que ya se abrio la caja, bateria al 100%, esta en perfecto estado, te entrego en su caja y con su cargador.
Estado
Como nuevo
Marca
Apple
Modelo
iphone 16 plus
Color
Azul
Capacidad de almacenamiento
256 GB",False,False
58,1093747963,20250126,16,pro,128,,"940,00",new,iphone 16 pro nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-nuevo-1093747963,False,False,False,"Detalles del producto
Iphone 16 Pro 128gb Totalmente nuevo, lo estrenas tu.
Color Titanio Natural.
Con su caja y accesorios nuevos✅

Precio en apple : 1219€
Estado
Nuevo
Marca
Apple
Modelo
iPhone 16 Pro
Color
Gris
Capacidad de almacenamiento
128 GB",False,False
59,1093784088,20250126,14,pro,128,,"500,00",good,iphone 14 pro 128gb ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-128gb-1093784088,False,False,False,"Detalles del producto
Detalles en las fotos. Cualquier pregunta adicional que no esté en las fotos, con gusto respondo. 

Todas sus piezas originales, es mi teléfono actual, se entrega limpio y libre de iCloud.
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro
Color
Blanco
Capacidad de almacenamiento
128 GB",False,False
60,1093785660,20250126,14,basic,128,100,"470,00",as_good_as_new,iphone 14 como nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-como-nuevo-1093785660,False,False,False,"Detalles del producto
iPhone 14 como nuevo ✅
🔋Salud de la batería 100%🔋
Entrego cable de carga⚡️
Todo funciona a la perfección; True Tone, Face ID, cámaras…👌 
Incluyo funda protectora de regalo 🎁 
Precio fijo, NO negociable.

Cualquier duda pregunten!


iPhone, iPhone 13, iPhone 14, iPhone 15, iPhone 15 Plus, iPhone 13 mini, iPhone 13 Pro, iPhone 13 Pro Max, iPhone 12 Pro, iPhone 12 Pro Max, iPhone 14 Pro, iPhone 14 Pro Max, iPhone 14 Plus, iPhone 16, Nuevo, móvil, Apple, teléfono, electrónico, electrónica
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Amarillo
Capacidad de almacenamiento
128 GB",False,False
61,1093798680,20250126,15,pro max,256,,"649,00",new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1093798680,False,False,False,"Detalles del producto
nuevo
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15 Pro
Color
Gris espacial
Capacidad de almacenamiento
256 GB",False,False
