,id,fecha,gen,mod,memoria,bateria,precio,estado,nombre,scrap_locat,dist_scrap_locat,reservado,url,tiene_color,tiene_emojis,tiene_revisado,comentario,tienda,garantia
10,1091388978,20250119,14,basic,128,89,"400,00",good,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1091388978,False,False,False,"Detalles del producto
Iphone 14 blanco de 128gb, con salud de bateria de 89% funciona todo (face id, wifi, altavoces,etc) , tiene todo original. Tiene un pequeño golpe en la pantalla y una linea del golpe llega a parte de la camara por lo que la imagen tiene un efecto raro (se soluciona reparando la pantalla). Entrego con su caja y cable de carga.Precio no negociable
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14
Color
Blanco
Capacidad de almacenamiento
128 GB",False,False
11,1091390705,20250119,14,basic,,,"500,00",new,iphone 14 93% batería ,madrid,60,False,https://es.wallapop.com/item/iphone-14-93-bateria-1091390705,False,True,False,,,
12,1091417860,20250119,15,basic,128,95,"575,00",good,iphone 15 128gb negro,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-negro-1091417860,True,False,False,"Detalles del producto
IPHONE 15 128GB NEGRO ALGO DE USO CON CAJA 
95% SALUD BATERIA

COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Buen estado
Marca
Apple
Modelo
iPhone 15
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
13,1091429062,20250119,16,pro,256,100,"950,00",as_good_as_new,iphone 16 pro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-1091429062,False,False,False,"Detalles del producto
Apple iPhone 16 Pro, Titanio Desierto, 256 GB, 5G, 6.3 "" OLED Super Retina XDR, Chip A18 Pro, iOS
• NO NEGOCIABLE 
• ⁠GARANTÍA EN APPLE HASTA EL 25/09/2025 
• ⁠ENTREGÓ COMO SE VE EN LAS FOTOS 
• ⁠NO ES NEGOCIABLE 
•BATERIA 100% 33 ciclos 

NO CONTESTO OFERTAS NI CAMBIOS
Estado
Como nuevo
Marca
Apple
Modelo
Iphone 16 pro
Color
Dorado
Capacidad de almacenamiento
256 GB",False,False
14,1091449595,20250119,15,basic,128,,"620,00",as_good_as_new,iphone 15 ,madrid,60,False,https://es.wallapop.com/item/iphone-15-1091449595,False,False,False,"Detalles del producto
tiene 9 meses de uso lo vendo por renovacion esta como nuevo no tiene ninguna raya no nada 👌🏽
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
15,1091462708,20250119,14,plus,128,,"500,00",as_good_as_new,iphone 14 plus,madrid,60,False,https://es.wallapop.com/item/iphone-14-plus-1091462708,False,False,False,"Detalles del producto
Se vende iphone 14 plus de 128.
Esta en perfecto estado. Se entrega con la caja y cargador.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Plus
Color
Morado
Capacidad de almacenamiento
128 GB",False,False
16,1091479510,20250119,15,basic,128,,"629,00",new,iphone 15 128gb nuevo a estrenar ,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-nuevo-a-estrenar-1091479510,False,False,False,"Detalles del producto
iPhone 15 128Gb Negro 

TOTALMENTE NUEVO - NO USADO - IPHONE TOTALMENTE NUEVO SIN ACTIVAR - GARANTIA CON APPLE UNA VEZ CONFIGURADO

Entrega en mano Torrejon De Ardoz Envio a Toda España Disponible!
Precio ya ajustado!
**NO ES NEGOCIABLE**
No contestare ofertas por debajo del precio marcado
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
17,1091484981,20250119,16,pro,256,100,"1049,00",new,iphone 16 pro 256gb nuevo ,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-nuevo-1091484981,False,False,False,"Detalles del producto
iPhone 16 Pro 256Gb 

TOTALMENTE NUEVO IMPECABLE 
SALUD BATERIA 100% (46 CICLOS) 
Se entrega con caja original y cable de carga 

Entrega en mano Torrejon De Ardoz Envio a Toda España Disponible!
Precio ya ajustado!
**NO ES NEGOCIABLE**
No contestare ofertas por debajo del precio marcado
Estado
Nuevo
Marca
Apple
Modelo
iPhone 16 Pro
Color
Negro
Capacidad de almacenamiento
256 GB",False,False
18,1090922712,20250119,16,basic,128,,"799,90",good,smartphone iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-16-128-gb-1090922712,False,False,False,"Detalles del producto
Smartphone Iphone 16 128 GB Incluye Cable de carga.(Arañazo profundo parte superior )

🏪 Somos tiendas 
📦 Envíos nacionales (Exc. Canarias, Ceuta y Melilla) 
☎️ 865 806 407 

Ref:7-74809
Estado
Buen estado
Marca
x
Modelo
x
Color
Verde noche",True,False
19,1091300572,20250119,16,basic,,,"749,00",new,apple iphone 16 ,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-1091300572,False,False,False,"Detalles del producto
Teléfono nuevo a estrenar se ha abierto la caja para comprobar que este todo, proviene de una promoción del banco Santander , no acepto cambio ni ofertas absurdas, 700€ por wallapop , 749€ en mano en madrid
Estado
Nuevo
Marca
Apple iPhone 16
Modelo
iPhone 16
Color
Negro",False,False
20,1091338603,20250119,14,basic,,,"450,00",good,iphone 14 128gb lila,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-lila-1091338603,False,False,False,not found,False,False
21,1091379704,20250119,14,basic,,,"529,00",new,iphone 14 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-128gb-1091379704,False,False,False,not found,False,False
22,1091397558,20250119,16,basic,,,"825,00",as_good_as_new,iphone 16 256gb azul impecable,madrid,60,False,https://es.wallapop.com/item/iphone-16-256gb-azul-impecable-1091397558,True,False,False,not found,False,False
23,1091407443,20250119,15,pro,,,"775,00",good,iphone 15 pro 128gb natural,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-natural-1091407443,False,False,False,not found,False,False
24,1091414423,20250119,15,basic,128,,"625,00",new,iphone 15 128gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-15-128gb-nuevo-1091414423,False,False,False,"Detalles del producto
iPhone 15 sin uso Poco Negociable
No cambios
Con caja y accesorios
128gb 
Madrid centro
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
25,1091457280,20250119,14,basic,128,86,"500,00",as_good_as_new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1091457280,False,False,False,"Detalles del producto
128GB
bateria 86% 
Icloud libre 
cargador original, mica de pantalla y 2 cases.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Azul marino
Capacidad de almacenamiento
128 GB",False,False
26,1091478549,20250119,15,basic,256,99,"580,00",as_good_as_new,iphone 15 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-256-gb-1091478549,False,False,False,"Detalles del producto
Iphone 15 en perfecto estado,no tiene ni 1 año de uso,tiene el 99% de la bateria y funciona todo perfectamente,tengo la caja tambien.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15
Color
Negro
Capacidad de almacenamiento
256 GB",False,False
27,1090699688,20250119,16,basic,128,,"799,90",good,smartphone iphone 16 128 gb,madrid,60,False,https://es.wallapop.com/item/smartphone-iphone-16-128-gb-1090699688,False,False,False,"Detalles del producto
Smartphone Iphone 16 128 GB Incluye Cable de carga.(Arañazo profundo parte superior )

🏪 Somos tiendas 
📦 Envíos nacionales (Exc. Canarias, Ceuta y Melilla) 
☎️ 965 710 603 

Ref:7-74809
Estado
Buen estado
Marca
x
Modelo
x
Color
Verde noche",True,False
28,1091104756,20250119,15,plus,128,89,"680,00",new,iphone 15 plus rosa,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-rosa-1091104756,True,False,False,"Detalles del producto
iPhone 15 plus Rosa - 128GB

¡Vendo iPhone 15 rosa en excelente estado!
✅ 1 año de garantía en MediaMarkt
✅ Caja original y cargador incluido
✅ Dos fundas de regalo
✅ 128GB de almacenamiento
✅ Batería al 89%

¡Listo para usarse! Precio negociable. Contáctame para más detalles.
Estado
Nuevo
Marca
Apple
Modelo
iPhone 15 Plus
Color
Oro rosa
Capacidad de almacenamiento
128 GB",False,False
29,1091332521,20250119,16,plus,128,92,"800,00",new,iphone 16 plus 128gb azul nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-azul-nuevo-1091332521,True,False,False,"Detalles del producto
📱Como nuevo,solo probado.
8 ciclos de carga, garantía con Apple hasta últimos de diciembre de 2025

💾256GB ------------- 800€

🎨Azul.

📝 Aporto factura 

❌ NO NEGOCIABLE.

☎️ 645 92 83 31
Estado
Nuevo
Marca
Apple
Modelo
iPhone 16 Plus
Color
Azul
Capacidad de almacenamiento
128 GB",False,True
30,1091365631,20250119,14,pro max,256,86,"690,00",good,iphone 14 pro max oro 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-oro-256gb-1091365631,False,False,False,"Detalles del producto
Comprado el 4 de Abril de 2023. Sin ningún golpe o rayón en pantalla, cámaras, y resto del móvil (siempre ha estado protegido por fundas y protectores). Estado de batería - capacidad máxima 86%. Se vende con cable de carga, 4 fundas y resto de elementos que se ven en las fotografías. Funciona perfectamente. Sólo se vende con entrega física en mano en mi domicilio en Madrid (zona Barrio del Pilar) para verificar el
correcto estado físico y operativo del teléfono (NO SE HACEN ENVIOS)
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Dorado
Capacidad de almacenamiento
256 GB",False,False
31,1091411314,20250119,16,pro,256,100,"1099,00",as_good_as_new,iphone 16 pro 256gb desierto,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-256gb-desierto-1091411314,False,False,False,"Detalles del producto
IPHONE 16 PRO 256GB TITANIO DESIERTO ORO ROSA IMPECABLE
COMO NUEVO CON CAJA
100% SALUD BATERIA Y 44 CICLOS CARGA

COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Como nuevo
Marca
Apple
Modelo
IPHONE 16 PRO
Color
Oro rosa
Capacidad de almacenamiento
256 GB",False,False
32,1091417594,20250119,15,pro,128,93,"799,00",good,iphone 15 pro 128gb titanio azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-128gb-titanio-azul-1091417594,True,False,False,"Detalles del producto
IPHONE 15 PRO 128GB TITANIO AZUL BUEN ESTADO TELEFONO MAS EL CABLE
SALUD DE BATERIA 93%

COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Buen estado
Marca
Apple
Modelo
iPhone 15 Pro
Color
Azul
Capacidad de almacenamiento
128 GB",False,False
33,1091457942,20250119,14,pro max,,,"750,00",new,iphone 14 pro max ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-1091457942,False,False,False,,,
34,1091483239,20250119,15,basic,256,86,"600,00",as_good_as_new,iphone 15 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-256gb-1091483239,False,False,False,"Detalles del producto
Se vende iPhone 15 de 256gb en buen estado. Tiene unas pequeñas marcas en la parte superior e inferior pero apenas son visibles. Tiene aún garantía. 86% de batería. 

Regalo funda original color azul y varios protectores de pantalla de privacidad.

Vendo por pasarme a un pixel pro 9
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15
Color
Negro
Capacidad de almacenamiento
256 GB",False,False
35,1091499202,20250119,14,pro,256,85,"600,00",as_good_as_new,iphone 14 pro 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-256-gb-1091499202,False,False,False,"Detalles del producto
Vendo Iphone 14 Pro 256 GB libre, adquirido en Apple Sol.

En excelentes condiciones, siempre llevado con cristal templado y funda.

Salud de la Bateria 85%, añado cristal templado a estrenar y funda.

Se entrega con caja original y cable.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Morado
Capacidad de almacenamiento
256 GB",False,False
36,1090509686,20250119,16,basic,,80,"905,00",good,apple iphone 16 256gb,madrid,60,False,https://es.wallapop.com/item/apple-iphone-16-256gb-1090509686,False,False,False,"Detalles del producto
El precio mostrado es el de venta en nuestra tienda. El precio de este producto en nuestra página web puede ser diferente. apple iphone 16 256gb CF001_E30529_0 es un objeto que se ofrece en estado muy bueno. Todos nuestros productos cuentan con garantía de 3 años y un plazo de devolución de 14 días. Pulgadas: 6.1 | Porcentaje de bateria: 100 | Cable cargador: Si | Vida util bateria mayor del 80%: Si | Numero de sim: 1 (simple-sim) | Informacion adicional: Revisar el estado de uso en las imágenes. bateria 100% | Caja original: Si | Sistema operativo: Ios | 3g: 5g | Memoria ram: 8 | Megapixels: 48 | Operador: Libre | Capacidad:
Estado
Buen estado
Marca
x
Modelo
x
Color
Verde noche",True,False
37,1091168156,20250119,15,pro max,,,"650,00",new,iphone 15 pro max,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-1091168156,False,False,False,not found,False,False
38,1091217604,20250119,14,pro max,256,82,"800,00",good,iphone 14 pro max 256gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-1091217604,False,False,False,"Detalles del producto
IPHONE 14 pro max 256GB en perfecto estado 82 de salud de bateria
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Negro
Capacidad de almacenamiento
256 GB",False,False
39,1091227052,20250119,16,basic,128,100,"700,00",new,iphone 16 128gb,madrid,60,False,https://es.wallapop.com/item/iphone-16-128gb-1091227052,False,False,False,"Detalles del producto
iphone 16 128gb
100% de bateria 
nuevo
Estado
Nuevo
Marca
Apple
Color
Negro
Capacidad de almacenamiento
128 GB",False,False
40,1091332454,20250119,14,basic,128,86,"500,00",as_good_as_new,iphone 14 ,madrid,60,False,https://es.wallapop.com/item/iphone-14-1091332454,False,False,False,"Detalles del producto
iphone 14 impecable 
128 GB 
Caja y Cable original 
Bateria 86% 
2 cases 
Color Azul Midnight (noche) 
Jamas abierto o cambiado de piezas
Icloud libre
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14
Color
Azul
Capacidad de almacenamiento
128 GB",False,False
41,1091422035,20250119,14,pro max,256,,"899,00",new,iphone 14 pro max 256gb nuevo,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-max-256gb-nuevo-1091422035,False,False,False,"Detalles del producto
IPHONE 14 PRO MAX 256GB NEGRO NUEVO CON CAJA SOLO ABIERTA LA CAJA

COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO CITA PREVIA DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14 Pro Max
Color
Negro
Capacidad de almacenamiento
256 GB",False,False
42,1091423331,20250119,15,pro max,256,100,"849,00",good,iphone 15 pro max 256gb azul,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256gb-azul-1091423331,True,False,False,"Detalles del producto
IPHONE 15 PRO MAX 256GB TITANIO AZUL CON UN PEQUEÑO ROCE EN PANTALLA 
100% SALUD DE BATERIA

COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Buen estado
Marca
Apple
Modelo
IPHONE 15 PRO MAX
Color
Azul
Capacidad de almacenamiento
256 GB",False,False
43,1091423834,20250119,16,plus,128,100,"899,00",as_good_as_new,iphone 16 plus 128gb azul ultramar,madrid,60,False,https://es.wallapop.com/item/iphone-16-plus-128gb-azul-ultramar-1091423834,True,False,False,"Detalles del producto
IPHONE 16 PLUS 128GB AZUL ULTRAMAR IMPECABLE SOLO PROBADO COMO NUEVO
CON CAJA 
100% SALUD BATERIA 
2 CICLOS DE CARGA
COMPRAMOS MOVILES

TIENDA FISICA SITUADA EN CALLE GALILEO 59 (CHAMBERÍ) MADRID METRO: ISLAS FILIPINAS, CANAL, QUEVEDO O MONCLOA. ACEPTAMOS MOVILES COMO PARTE DE PAGO DE LUNES A VIERNES LLAMANDO AL 691 777 777 TAMBIÉN ATENDEMOS POR WHATSAPP ENVIAMOS A TODA ESPAÑA A TRAVÉS DE NUESTRA PÁGINA MOVILTELAN DAMOS FACTURA Y GARANTÍA ESCRIBANOS SIN COMPROMISO
Estado
Como nuevo
Marca
Apple
Modelo
iphone 16 Plus
Color
Azul
Capacidad de almacenamiento
128 GB",False,False
44,1091428032,20250119,15,plus,128,99,"669,00",as_good_as_new,iphone 15 plus rosa,madrid,60,False,https://es.wallapop.com/item/iphone-15-plus-rosa-1091428032,True,False,False,"Detalles del producto
iPhone 15 Plus color Rosa de 128gb. En perfecto estado. Batería al 99%.
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 15 Plus
Color
Rosa
Capacidad de almacenamiento
128 GB",False,False
45,1090702903,20250119,16,basic,,,"803,95",good,"iphone 16 256 gb, blanco salud bateria 100 %",madrid,60,False,https://es.wallapop.com/item/iphone-16-256-gb-blanco-salud-bateria-100-1090702903,True,True,False,,,
46,1090813832,20250119,14,basic,128,100,"559,00",new,iphone 14,madrid,60,False,https://es.wallapop.com/item/iphone-14-1090813832,False,False,False,"Detalles del producto
IPHONE 14.

RAM: 6 GB.

MEMORIA: 128 GB.

BATERIA: 100%

PANTALLA: 6.1""

REACONDICIONADO.

LOCAL: MOBILE BAZAR II

C/ DE LA OCA 70

METRO VISTA ALEGRE, MADRID, 28025
Estado
Nuevo
Marca
Apple
Modelo
iPhone 14
Color
Azul marino
Capacidad de almacenamiento
128 GB",False,False
47,1091126600,20250119,15,pro max,256,,"890,00",new,iphone 15 pro max 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-max-256-gb-1091126600,False,False,False,"Detalles del producto
iphone 15 pro Max 256 GB como nuevo y sin ningun rasguño. Se puede ver sin compromiso.
Estado
Nuevo
Marca
Apple
Modelo
15 pro max
Color
Gris espacial
Capacidad de almacenamiento
256 GB",False,False
48,1091129028,20250119,14,basic,256,,"400,00",good,iphone 14 256 gb,madrid,60,False,https://es.wallapop.com/item/iphone-14-256-gb-1091129028,False,False,False,"Detalles del producto
Funciona perfectamente. La pantalla lleva un plástico (por eso se ve una burbuja)
Estado
Buen estado
Marca
Apple
Modelo
iPhone 14
Color
Rojo
Capacidad de almacenamiento
256 GB",False,False
49,1091319193,20250119,15,pro,,,"750,00",good,iphone 15 pro,madrid,60,False,https://es.wallapop.com/item/iphone-15-pro-1091319193,False,False,False,"Detalles del producto
Iphone 15 Pro 128gb. Color blanco titanium. Con caja, cable usado. Teléfono comprado en la tienda apple en septiembre 2023, en perfecto estado, pantallazo de la compra. Un rasguño en la pantalla se puede ver el la foto una linea recta lado derecho bajo, rasguño mínimo como lo pueden contemplar en la foto. Vida batería NORMAL ver pantallazo. MUY IMPORTANTE: no se envía el movil, solo entraga en persona en Madrid.
Estado
Buen estado
Marca
Apple
Color
Blanco",True,False
50,1091333271,20250119,16,pro,128,,"980,00",new,iphone 16 pro 128gb desert titanium solo activado,madrid,60,False,https://es.wallapop.com/item/iphone-16-pro-128gb-desert-titanium-solo-activado-1091333271,False,False,False,"Detalles del producto
ℹ️ Solo activado, más detalles en fotos

💲Precio definitivo, no sujeto a negociación

🧾 Se entrega con factura que incluye la garantía legal vigente

🏦 Se aceptan múltiples formas de pago, transferencia inmediata, tarjeta, Apple Pay, monedero wallapop

📋 Vendedor profesional, que opera a través de empresa

🤝 Entrega en mano en la zona del ensanche de vallecas

📦 Envíos exclusivamente a través de la aplicación y con correos

✈️ Shipping across Europe via SEUR and In Post

🌎 Inquiries can be made in any language
Estado
Nuevo
Marca
Apple
Modelo
16 pro
Color
Dorado
Capacidad de almacenamiento
128 GB",False,True
51,1091396643,20250119,14,pro,256,92,"600,00",as_good_as_new,iphone 14 pro ,madrid,60,False,https://es.wallapop.com/item/iphone-14-pro-1091396643,False,False,False,"Detalles del producto
iPhone 14 pro de 256 GB tiene alguna marquilla de uso y de poner la funda, tiene 92 % de batería, se entrega con caja original y se regala funda azul.
Algo negociable urge venta
Estado
Como nuevo
Marca
Apple
Modelo
iPhone 14 Pro
Color
Gris espacial
Capacidad de almacenamiento
256 GB",False,False
